<<<<<<< HEAD
=======
column_1,column_2,score
0.8514694474535801,-0.02322921684686602,47
0.21210953536937435,0.010694087571793824,66
0.088265904073301,-0.6008249777314589,98
-1.4551364207892774,-0.4800594873198265,12
1.2226206371586683,-0.6289588795197173,70
-1.1719676833174535,0.26468795793582073,92
0.8065113670469231,-0.3243515591441895,54
-0.1882136778664521,0.8575489603667926,84
-1.2734466092809407,3.481174548125417,3
-0.568082804375599,-0.014219591288530536,57
1.262564342562551,1.0240203327890889,96
0.048476267344364124,-0.9729965316401464,16
-0.8020903991874835,-0.24307200092198716,45
0.598176981081284,1.2550700699476733,41
-0.7851883382127754,-1.0376424118106304,77
2.522690389762363,-2.1890078887283737,42
1.368652262038392,1.572037782179964,21
0.7351574039430094,-0.6682806454087667,39
-0.017576647720410683,-1.2769034041266618,42
-0.4539168029185789,-1.2217471832327758,92
-1.2784759882296983,-1.5627828578326146,82
0.10301175297170642,-0.5966372484951021,30
-1.2849759150048978,-1.5842689520455469,19
0.41701517284227835,0.3038226872649833,87
-0.02480061710771091,1.1848096594489108,89
0.7390756042794606,0.4211864321781503,12
0.3811535282100167,0.33522138057950823,97
-1.4717102836917262,-1.3273143304596005,56
-0.16841586387537857,0.08666919664501048,48
0.7498343975347384,-1.9165818299665995,13
0.18929858443190256,-2.0753302314210496,68
-0.9834311037874169,-0.2417692052538643,43
0.5830102064302878,-0.35612627348227766,17
0.0134791438887581,0.6567722615085523,7
-0.601111531016559,-1.0782770446032615,92
-0.6796117095610894,0.16308033623184107,91
-0.2998114108485128,0.27438941363674696,20
-0.6243905446781555,-0.704263968888351,61
-0.4169331888640482,0.6375667019648056,66
-1.2663313899652369,-0.5879616784843286,48
0.11242797331346684,-2.788837067984919,89
0.5483855960765464,0.8254489794185732,72
-0.5511816045915547,0.7145558303858823,4
1.006820150217273,-1.5438333936674413,90
1.774420898174148,-1.1982489622330608,19
0.4847560259153876,-0.6226800118497291,19
0.8409826846603531,-0.27169905011072587,78
1.0618066945179485,0.18306976313615902,27
1.0137651686862181,1.0293966833364547,6
-0.11415242398490283,1.2224307597312247,95
1.8048463554794079,0.5259671228985445,58
0.5142801752901925,0.3067490724260295,3
-1.565641011158461,2.314064125418903,33
-0.07558216705289823,-0.1509160511822271,19
0.32264291356138397,0.5476360627399477,69
-0.628316771809755,1.1260990715499681,63
-0.2077822621826295,1.6709772678738075,12
-0.5925816942376434,-0.7599912538418991,3
-0.24113755201382586,-0.8348919456461689,26
0.45021174132254377,-0.055832446440350646,17
0.14265793115812955,-0.7416293214055635,90
-1.8424249187017696,-0.7590329866787614,67
0.9549153146460398,-0.2549527666375779,80
-0.5442031054490247,-0.19257429176132534,34
2.722614366477466,-0.46799939288894815,32
-2.483390372438352,-0.17914530102897477,75
1.304665801922163,1.4892851008649337,26
0.3188276570760987,1.4720919053812915,70
1.0391138665715838,0.22445190325552186,26
-1.3813791865523506,1.549150327706301,50
0.9032831139973231,-0.03628109311257493,67
-0.2756734248236849,0.4674803328545964,53
1.724106050783433,-1.0286553418107722,90
-0.8533101301162991,0.41517363716955763,7
0.6120373788521162,-0.9266972449956902,20
1.5785058754152657,-0.36092490833945223,99
0.34169384069799824,-0.002874537213404142,48
-2.291121968828711,0.34857557131594086,91
0.6130440877624137,1.0461732640384642,74
-0.9113849815913748,-0.9864466307587668,46
0.6244129494083068,-1.2268024340992605,21
-1.366242097427159,0.5868400880539288,91
0.7722338590793942,-1.614245703006403,84
2.1324251390071276,0.43146641382271667,73
-0.3437609717235132,1.439884768421369,53
-0.3758832943038697,0.5249797132379908,60
1.3300257872911898,-0.9333841171761955,92
0.24000235672353362,1.1670283890444917,66
-0.1621402788320022,0.5256628972749764,69
0.33275894316807797,-1.6330154531209267,85
0.37101944000023696,-0.6974189986786222,87
0.8125579487489186,-0.2958194939109436,61
-0.5450111223006588,0.2809196673015371,1
-0.5721278883663707,0.7146865037631766,42
0.0009667369281409144,0.09034345601406621,7
-0.5170308934281594,-1.5475761845003013,23
0.06641375001994083,-0.0955068430692786,92
-0.21185505369064497,-1.2747127718291302,93
-1.0566015563945212,-0.324380451978521,82
0.5369440896492312,0.4337485277349126,99
0.1282681267390763,0.09180443668457795,42
0.3226168303921738,0.06294792389527087,68
0.10959789624211977,0.06386912497661598,27
0.7966210071825797,-1.047415130649658,73
-0.02460139893189626,-0.5221414151665208,20
-1.113629214604663,-1.2343156519448644,17
0.9634247670745487,-0.5584142119460551,69
1.3289608131451904,-2.6728094846879364,89
1.4871744247554106,1.202664780065226,0
-0.8620565282040814,0.9008981386509913,58
-1.1581156961489067,-0.37569839709726366,48
0.5996336165192013,-0.8497235126470328,93
0.8100035365291549,1.9228827667286483,88
-0.6867530642584323,0.5857733468621414,85
-0.9355271526279575,0.9535692464565959,16
-0.12569882667694857,-0.3045944653419802,62
1.531549063712402,-0.31477645148653705,3
-0.8710222302913446,-0.05281431933320005,2
1.0249272479300013,1.012489485545024,51
-0.40398877880225903,0.3579585523213584,35
0.7659771589186343,-0.05296712097310966,55
1.029180379255642,0.7575027884563746,88
-1.708429050433325,-0.0830783224679352,5
-0.30113983084056145,-0.8803859024866219,63
-1.0756164721337604,0.6040937414622579,80
-0.9976671398048703,1.2146893803021002,12
1.5340003676380634,-0.5395136889218015,14
-0.31576652698702723,-0.1323784126245805,17
-0.7347062774987217,-0.48638486845832957,23
0.9035769658979124,0.04884873233064545,70
0.8176512866901483,0.4129506658657333,65
0.18781157905829654,0.36002892939664144,61
-1.8259128570881096,1.2624699075247219,32
1.4548248695209611,-0.4677495782753266,35
-0.6872268229032464,0.6225272068974697,45
2.6594753241009172,-0.7364027912338881,66
-1.7932399202111595,-0.488231075160302,49
-0.474615081232342,0.16001582145746582,41
1.4142871171782079,-0.7956439508002895,3
-0.17666492039433376,0.9539660022547576,74
0.29670557769009603,0.3135955284392683,31
-0.6151167733973242,0.23700257334085026,54
1.024151486233669,0.3511608245950422,92
0.32184103216750115,1.5745621784072017,61
-1.2549252781575964,2.15723635971387,51
1.4035039623617083,0.3583717906834219,16
0.9215176937522441,-0.9680349749127183,86
0.5176890198488877,0.8248416512101948,4
-1.3243634963015178,0.8596133210294652,96
-0.2493440619069337,1.6691463278610983,70
-1.3709982225313113,0.7428576265776429,63
-1.6567016915587884,-1.1786232546623963,34
0.762990817572416,-0.921812713848577,71
-1.641628483439854,-0.5465510299101926,98
2.1146661149127572,-1.1969317036982594,62
1.2523256142622894,-0.0691940634767806,33
-0.25327457260504693,-2.461265672063945,79
0.16261026819435723,1.4116731738210841,64
0.19812060285994756,0.5025186665912341,82
-1.3640531261511073,-2.038810533758083,58
-0.3868370308105342,-1.403817763146748,56
1.1448636855539733,0.7770300252693259,7
-2.0175545815962126,-0.5596259654964602,6
-1.5939290765071292,0.034116998059491435,78
0.37219221909234873,0.05995879618309928,58
0.8750219971547629,-0.3951608627629304,92
-0.19032162218114707,1.7182621994168619,63
-0.5931155167935571,0.23091566611800177,60
0.7385360038982546,-1.7817758904687173,96
-0.5439262689609378,-1.009948466329346,61
-0.5637635996456231,0.1953399552585945,70
0.6223979123446608,-0.9918704313420883,85
-0.3070091456832839,-1.680395802227614,42
1.3346120639208339,-1.5155268177969659,51
-0.9785140238246252,-1.0218423997112736,30
-1.9773416684263554,-0.6058949371070728,3
-0.11844117999313332,-0.5625331040955946,29
-1.3916778718835092,0.037828926412655506,85
-0.8951683087307238,-0.18479531477446245,9
1.5695344677291894,0.5620176363365306,88
-1.4576803281492865,-0.6219864732638394,49
2.5072877896641597,-0.035818415865006795,23
-0.3152100184432864,2.2739838059064925,97
-1.013370932978855,-1.0905959587048517,83
-0.30533543700980353,0.840506250400948,98
0.7975391657888599,0.8857116995340112,13
0.149918641705671,-0.2774304741350809,41
1.084900183663594,-1.3694795438492247,88
0.15258036208072467,-0.6610153430709438,92
-1.3957927059048159,0.8982046697296383,99
0.009908513106959853,-0.500506521979972,53
0.9846245562128602,1.111837898639865,80
0.053051577109337514,0.6699747309791798,86
-1.1634129223467609,-0.33285999845263686,67
-1.5115895230260616,-0.7754564990394801,5
1.308323221209839,-0.21979332226817472,25
-0.10500086191548913,0.676984875700603,90
-0.3970424638463141,0.36386542560288704,28
0.5751552544908579,1.5779132885742424,55
0.11658497082053722,2.3823580926646373,56
-0.7808471886468457,0.07857475599558117,20
-0.4761535360241776,-0.9065209412439468,99
2.0845761752855174,-1.1246965383816099,91
-0.4171655517036943,0.545169886246472,35
0.8649095564328261,-2.9500678582839712,85
-0.20941531662130855,-0.7783921657150179,90
-1.4069010042620396,1.316380837134639,53
0.6703035287227062,2.226813008417002,16
-1.0735388752603041,1.1958955824988937,64
0.6707420332754851,-0.8959824722621617,71
-0.6524326196724191,-0.46318043515322765,6
-1.1428177974357188,0.311599625289682,72
-0.3476611543093754,0.13788491041739645,64
-1.5118727229886635,0.0958624642104338,42
1.27642145804458,-0.47528463372925134,42
-0.6701537509309471,-0.8252554030336258,99
-1.162421283069809,0.9267916173847651,8
0.712379323844102,-1.12049841123566,17
0.922461039021707,-0.26139167085078574,98
-0.9084582506148141,-1.1637686765752195,92
0.9511887603383586,-1.4413701515575377,86
1.1866056657745996,2.750917894373425,99
-0.3192788082887977,0.7550238014336303,16
1.028632190749922,0.27602639464589546,20
0.4878320636487665,-1.4232584052666317,96
-0.11228802268357879,1.7184867001384665,85
0.3605361463173356,-0.00824882694366512,55
-0.8611080459161016,0.17242931580806423,30
-0.3437565049567946,0.5062713545404324,86
1.2575507055985826,-0.20963535763888033,92
-0.9214563559366157,-0.8262934018225159,68
-1.2773155933696134,2.327091271434445,11
-1.2533643874528118,-0.3626440301265914,19
0.0043018177797463,0.11548198513696957,43
-0.3738120750551749,-0.7217002204750543,57
-0.18582537203783464,-1.5266127066726944,35
0.8183248548621568,-0.12171411368301245,93
0.6357168299466304,0.2474897380093733,19
-0.8959463075042404,-0.8029076713988128,79
0.1634762903278816,0.9242534657831994,78
-2.1718188892056967,0.5958081471583381,23
-1.8444167185394693,0.08215345132198512,33
0.6258789766979497,1.1068503920250696,6
0.7538816553827984,1.1616629621412793,86
1.9335038419771278,0.4798448944237321,13
-0.4340137375796132,-0.8828166363205701,34
0.7504495696082326,-0.0827596808717406,81
0.1477240205486847,-0.5163673612580201,35
-0.5557134207847069,0.974944102838772,11
-2.0128219886517025,0.3404637340037721,88
0.19036407179856385,0.015622436634589407,8
0.42263164831458977,1.2124948803566742,96
-0.3710809189077703,-0.2176911639769952,58
-0.08109772345225578,0.7945183920363595,20
-0.17358451496918187,-1.8371902093492614,84
-0.18663929651503222,-0.3595863434923589,47
-0.5110268693456622,0.05024755833674693,50
0.6548543633920597,-1.6055060852412577,62
0.4757510267536806,0.6548638088154316,5
-0.935488396293277,-0.48568199140543344,18
2.334271463711237,0.20581524831411116,35
1.2125061124382746,-0.11682340498300081,6
0.17572304066194094,-0.8257321757323978,20
1.5396928286355713,-0.2624860070343763,73
0.5797674384724688,0.9378223738343712,8
-2.2574032392550656,-0.49827954979765404,81
-2.067323629946437,-0.35231862145047477,21
0.9954319827502568,-1.5919641630259074,97
0.4026454517186727,-0.6681177219685962,32
-1.8676632105283895,-1.082485975346546,64
-1.2164867946908,0.21286690824772717,12
-1.4302892868700112,1.134088416104837,28
0.11147926404538694,-0.5491845227472202,75
0.1440399085863342,-0.5272121934730121,21
0.41272085143406023,-1.2183965624819133,23
-1.819152511421013,-0.397252764877084,88
0.8978227821767276,0.09071939951774326,57
-1.684026146248857,-1.0740691642205478,14
0.7475072128568852,-0.460472067314577,79
-0.806887496423949,-0.4143038395716223,72
1.4654216645626292,-0.2718596504385377,84
-0.4776883565288267,0.5615183789645197,39
1.2268815839518497,-0.8205129672808941,97
-0.4548917970570761,-1.2301713519130486,17
0.8062573577387561,0.4228463238818019,95
-1.4401278563550053,1.2719784956260631,64
-0.9545743591019855,1.3884246014166115,31
2.378619866994889,-1.3529690260472778,28
-0.20484791361360757,-1.2674087478105083,22
2.300552759338535,1.370885722351287,65
-0.023196865581641316,0.8023496232284699,5
2.9950908082900956,-0.2695390324413767,90
-0.6749707928445192,-0.703749327750798,41
1.7645752725825576,-1.9686871290447432,35
1.244839554713251,-0.08057228826014717,88
-0.9563974807782939,0.37820274965494316,16
-0.6667718011195377,0.28348006051285973,43
-0.6942991368517393,0.4986708765533122,74
0.5761378039912126,0.3871553136767678,52
1.3945903890594358,0.1052866803219883,15
-0.7338299417406633,-1.1070547767593675,16
-0.11804740758098031,-0.402716179051093,7
-0.953143743280375,1.3951415839427446,98
-2.0295158214129403,-1.162729658380301,99
0.5226771660461922,0.4265157684916804,27
1.5970752142272215,0.09230656672694797,41
-0.8969458906272862,0.12669216280920634,66
0.409705445515614,1.6537340955522415,86
0.009979547515123999,0.28433730317795053,8
-0.6777885780449051,0.699897795604155,54
-0.14851276961089993,-0.9290573616331782,68
0.8151983870952584,-0.20459612794696846,53
0.08989336414864356,0.5222109176751769,56
-0.8845435032457543,1.0437682478522983,11
-0.5263306386308755,0.6039554659897068,75
-0.5233115773199678,-1.0562350822640094,67
0.7821984321234607,1.3692143541916877,64
-0.1125337750822595,0.4064107920982804,22
0.8339800382760392,1.1286499957381293,21
-0.8416166367037932,-0.4659927647538905,81
0.48037022024065856,-0.21994615003130358,17
2.0028680674212134,-1.1662350943803346,11
-0.4482753581289793,2.9618474675375173,91
-0.8305143151619243,0.43145588609583924,39
1.2816515760526355,0.23566888764132388,3
1.1351064523404355,0.32974357953488087,50
1.1146247687933966,-0.11711791614143617,66
0.923823595705144,-0.2254481095160669,59
0.031434111795074125,-1.181578169773719,62
-0.048276265171309625,-0.7383451916399928,42
-0.18607964758472537,-1.9290906782498907,76
-0.7589611502967625,-0.880921270774281,96
0.6470643688522003,0.36933997626158155,25
-0.4947376712672836,1.1182052971609133,31
1.1106463057629055,-0.006594187252102194,26
0.7322384155049197,-1.5293628321002286,65
0.5186395782808454,0.2602336958413279,46
0.5947035120834115,-1.3136993202019205,21
-0.9385664562727916,-0.20514120325147414,47
0.03786158603912998,0.8992843250434072,83
-0.1721474642561612,-1.1974271520479545,53
1.283120522880956,-0.664253442625103,53
-1.1915516760880969,-0.5324738176417083,17
0.0706305362166759,0.673365880978083,12
-0.06945636944629789,1.9650619020630464,70
-1.2192453112685047,-1.1080663455947661,46
0.27014130546791254,0.4116596442664266,91
-0.41634745739833323,-0.41088264957640896,64
1.8771184507069054,-0.31502537812511283,44
1.4707211315977768,-0.538662120458895,80
0.8044127855932303,2.032954578637013,90
-0.5210978778645707,-0.1290780370629773,6
0.025475008061338244,0.8800463412516658,63
0.0871882260632864,-0.4301030844164099,49
0.9300099101813355,1.7327231517957298,53
-0.5944823867554047,0.24576118499423366,89
0.6719477717793054,0.6851176785139547,50
-2.0787691589177344,0.21250997175685332,38
-0.5614029392779153,0.1104446442323598,37
-0.42147916499596116,0.7896839036645306,80
0.7870858370008261,-0.3472518320460292,85
0.6826876372716013,-1.3245553191099877,89
-0.05902409067355406,0.06165897890084384,98
1.8007127946885118,0.17980233804015314,9
0.5822918905789438,0.16104654454388348,90
0.793146400320016,0.04901611936741784,1
0.6428067137396987,-0.17996968382047082,48
0.8803219529211184,-0.1912704124000543,67
-0.30570454188984264,1.5988538132996615,48
0.9081534194823006,1.7024732895428345,97
0.454315735366034,-0.381402932773306,27
0.2918694639115874,0.012247176884961346,46
0.6235018606793017,-1.2686228391108725,64
-1.0749305253335852,0.5571195614430288,39
2.373675620432861,0.313267640775827,52
1.8971388613110032,2.2791513162933743,17
1.7954198230821123,-0.40108885976284625,21
1.8854269954364546,0.3152231570363019,24
0.22897079555405694,-1.198434953970496,22
1.5989128645049813,-1.9547233042398398,93
-1.5919353017435913,-0.5871645277327041,83
-1.2784465073617206,-1.607551364493056,9
0.8450357511281136,0.16647893095511887,20
0.7990684197326285,0.3579549624388479,98
-1.3575665063532314,1.0055307704102805,97
0.39897368253508264,1.0979269243904064,13
-0.23144171683377546,0.9922519598645775,78
-0.38352847459840067,-0.44314382130926805,97
0.9436271118473295,0.4872684420912659,12
1.0178810526637176,1.841218852769164,24
-1.031489398466387,0.2495163784037087,84
0.24842604498364626,0.48295546623244867,47
-1.3226762567599868,-0.35435609936603035,64
-0.8108256979129851,-0.05263842476480035,92
1.926256134872782,-1.410707239436406,33
-0.8768794894527244,-1.5336965003653342,87
2.3476624587206834,0.3783537687027476,4
-0.9002026174954895,1.0838230264072914,93
-0.22939310448335762,-0.9597635505678458,95
1.8402780474000189,-0.1889659468859002,76
-0.46675082627895564,0.16243246212937798,44
-0.14567766072182103,-0.4663485852836457,58
-0.11162752474254986,0.11135485337796755,17
1.4633718825315185,0.7184853074668348,5
0.6580711975467448,-0.8181909270085154,62
-0.6038108845860322,0.7753132499832347,6
0.7363137998073073,0.7648197310067572,89
-1.0162353232558134,0.7179099805986254,20
-2.1194695867911397,-0.7822569905746732,41
-0.050322787562619126,0.04364424533936129,7
-1.6599125762570077,3.202439435060515,46
0.2689975777100294,-1.5841497172459031,17
-0.14898592951116935,0.45102366177533143,62
-0.7477985772692248,-1.2227653647010532,90
-0.7997035450945671,-1.164860794447093,85
0.8906076842535603,-0.6011869587393476,67
0.34273265009239673,0.9787414633392805,46
0.13939952190900734,-1.3168039005338312,68
1.6072847760509472,-1.3847839762556118,41
-0.15091547495125154,-0.5319562401283658,57
-0.48072461926450133,1.2916749103076681,77
1.457587402495089,-0.2613023773462694,1
-0.8565943334062703,-0.040730265294337833,30
0.588291341899215,-0.3254772974293291,62
0.9457530346099058,-0.6336872757081264,90
-0.49938589214780293,1.0561751549980896,6
-0.6982509250163311,1.1881439780166883,54
-0.8799307990568203,-0.13479242910570774,79
0.3806656141851217,-0.3728453761697998,84
0.2686390952943175,-0.2141669989255424,47
-1.198605903304898,2.7461521343342006,86
0.5222682256638781,1.8550913410647192,1
0.2288365573684969,0.041700925456752205,15
0.9065527663135989,-0.5897424124413092,88
-1.095872195940264,1.0852857758304635,61
-0.7580425695969394,-0.9265207015517192,83
0.43532777499627745,-0.6991915604776409,87
0.05310136127097464,0.3477872340989978,91
-0.2211065276246075,1.0076430896064537,77
0.09153293014549863,-0.04396877490539639,47
0.5966516792471475,1.9037916764425744,82
0.15838342732148175,-0.7349155510282558,28
0.3082923215157599,-0.29498994718306243,8
-0.9965229324064179,-0.2716631193657829,49
0.8509314925034702,1.5748650562756756,54
0.9534448095593143,-0.7067139063805318,94
2.0172722736594326,-0.5727348070175415,54
0.06016570600227277,1.3772531914834947,74
-0.1842106552561104,-0.5854804112674595,5
0.7334744144854939,-0.8730140226890922,22
0.5812799502193541,-0.7873711183581289,53
1.9745008648993043,0.4905155846042196,96
1.0642947261895983,0.39796055195947655,92
-0.7645980552380771,-1.1026939817803871,28
1.6592395212343554,0.8651095070025749,45
-0.2235920048848181,-0.22813810260537906,99
1.0031674482344168,0.03822657079498289,7
-1.8762189245558523,-0.012197791852013732,93
-1.782560622014382,-1.6000929555524201,83
-0.3602222100261294,0.1289999623699916,3
-0.07255252695574321,1.056762643936829,76
1.5709261848893585,2.1806357206255975,96
-3.6620376830357197,-0.934450314504662,2
0.5205287613326778,0.6971342834764902,68
-0.7425737981274354,-0.8845734528962076,98
0.35835668994048636,-1.3638494130030132,14
-0.03918129422137872,-1.6373033597251367,4
1.3325685556908764,-0.3046237198753509,0
0.7286507735602519,-1.0796991811488579,88
-0.3934417500482342,0.2714675774643056,74
1.941884247641913,-0.5224356518144188,93
1.5831829710951506,-0.2153840468492417,77
0.7319861618392006,-1.842473305276802,55
0.6303588569856872,-1.2725048191463932,79
0.49553132071285416,0.6182904742406228,26
-0.5034705276324474,1.3289909310601111,77
0.31088157491398083,-0.5741693453109389,76
2.911266684990279,0.5212001471449014,94
1.2685814517579521,-2.1962853769900352,33
-0.48462818037898264,-0.6882502778461748,35
0.4669775667483028,-1.8302411274388737,38
0.807077665538288,0.3075633574435743,10
-1.9095474872009783,1.3687116175662317,61
0.008703523030993096,0.8199591152470944,15
-0.48779075554525914,-0.6382682930375164,75
-0.9410608355785404,-0.021442602310757248,90
0.06108378252375468,-2.29952311754671,48
0.5297741374318715,-0.4761901688443851,43
-2.7172726097250433,0.8874823499214542,23
-0.3332361263481091,-1.6438172836320035,93
-0.35010633033958755,-0.887241334898948,51
1.168355970514574,0.2163324101516403,11
-0.6431757519915637,-3.0294242121459987,92
-1.2564409348197487,0.1659040364598436,24
-0.09497143329948361,1.0985619783043588,63
0.08806552926644949,-0.9234525855013499,74
0.02856772992525813,1.0038002343076111,63
-1.1738121025686874,0.42292096707821336,74
-0.30884530993317094,-0.43846214702798864,61
0.047458567326601434,-0.3704858288674166,60
-1.311586644386212,0.028116905394854896,48
0.13253902694443626,-0.22758313924246473,65
1.4806461774333188,0.3203741747265053,69
-0.5755744717276082,1.3661184394910106,15
0.7917734388200744,-0.40413436170524597,32
0.9998332848054701,-0.9021360955357465,79
-0.7234765212254697,-0.18800473980799698,84
-0.6255263009001225,-0.7823117305851802,83
-1.3823829067198392,-1.1513159203145615,89
0.6909548140706785,-0.7106824243525586,22
0.04244959299873283,-1.0884441713262765,79
0.8422595910613495,-0.3746729503973579,15
-0.4443502154243153,-0.005714513693142123,6
0.3986143249179419,-2.3327001405461645,87
2.1033358392188735,0.10600636186509377,81
0.8210468202822196,-0.16195867789426516,89
-0.1334014486993509,1.257637693487757,66
-0.2116646295680203,-1.776084205154221,65
0.40738673546014303,2.339319856752801,72
-0.05519075031768273,-0.05407054841278042,17
-0.8748542958810827,-0.7733101290593339,95
0.0612646927862631,-0.7243657380311211,78
-0.34118139393808294,0.8476336951416955,29
0.8372654880483453,-0.1623114343374002,88
-1.1984151135161962,2.249965774062337,33
-0.9777906324866852,-0.062461764072526245,19
-1.9825658198395462,-2.323411611366388,38
0.4136854967726594,-1.55072198992429,4
-0.8405079262123242,1.655645260676991,4
-1.0154721920380623,-0.3260866801235643,19
-2.9562471897199534,0.1756288619222369,77
-0.8909215543764722,-0.09742544646782231,90
1.5396823306227028,-0.8567925826485004,2
1.880729322089605,0.3132541102118558,95
-0.926360539497224,0.38725990861507625,47
0.49527865935997617,-0.09998687810089595,13
-0.047466059035459966,-0.3740718313932763,95
-2.1038385948218923,0.0152605083610895,24
-0.9364006576810162,0.17130568337119473,37
1.256159338330134,1.2347070553684163,98
-0.3508191463612466,1.4080041574578137,9
-0.9028199539747015,-0.7287244844119318,32
-0.41924285662869337,1.9016753467279663,45
-2.259279264703326,-0.7728393529559839,16
-3.0813524217588384,-0.2594064825599559,46
-0.35394927950846145,-1.7878284556424582,62
0.5011412230309832,-0.35005783459036277,45
1.531884704495875,0.2956299167961411,66
0.08074726765469327,-0.5236826031305412,70
1.5029440566187062,0.5452812193563908,76
-0.7448007582853158,0.39448322590615514,50
-0.5040048201804387,0.06718694800047062,14
0.5546150669366797,1.0845951387623305,91
0.41489864750538297,0.09473865815366372,4
0.41819714296698135,-1.3577189855838372,99
1.2560763840743914,1.0801713090281675,3
0.9116219066103189,0.40244929961093756,7
-0.7174759631666179,0.49591218935215514,13
-0.5781691830838122,-0.04206377346007166,29
0.7051916999641558,-0.5062303728335831,56
-1.3894233074669204,-0.6836281750961164,33
-0.25907466639385673,0.5641015158893531,13
1.0372808976240138,-1.448384078356396,78
-1.1583498550680225,1.5801601439105866,63
-1.4662760878100272,0.3800553277261967,52
-0.7572515195946159,1.6142814354526451,62
0.04888907716161117,1.6648280233988646,69
0.9171916170918168,-1.4542063577854851,74
0.31927510170713563,-0.9217656992528621,58
-0.2586067043553218,-0.8299419153549922,69
-0.4591172921042401,-1.4618120292601324,9
1.3506752731951135,-0.2891565015159167,93
1.8327964308752955,-1.1523598766981547,19
0.3820286051712263,0.1652514651120683,27
-0.9291683869702552,-1.7599138513626726,69
-0.6203207749292555,-0.2873318955499698,50
1.1364160127241543,-0.6115560086878408,18
-0.9128359253686398,0.4256310293623862,78
-0.21356987615777417,-0.1837905117857082,46
0.5594005345459551,-0.052988851377940585,81
1.3559955310127445,1.5478633404854767,9
-0.2748906060712578,0.8996664191105501,8
0.3375404249851843,-1.6729316487953858,21
0.5840915453279925,-0.5564689247240843,26
-0.5944518775274547,-0.5398928351708471,8
-1.5273230244086857,-1.3962303581489044,58
2.066827325898451,0.4712020041072285,49
-0.9535698891920268,0.012701341483029403,22
1.0156853985773047,0.4572182007554464,40
1.192060613941355,0.14819216495494364,92
0.13894223618187637,-0.05377444831345371,64
0.48586496089999087,-0.47183925676283406,25
0.5317441275013476,1.2603724315498686,92
-0.9401232775531132,-0.4263939683896048,29
0.781409713557001,1.2913905932249736,17
0.5475815765361086,-0.24846461898957523,44
-1.06712711771128,-0.7636590721944565,33
-1.0847464737262136,0.46177112440836277,50
-0.6615936551563345,1.9088225277710098,57
1.462162192034665,-1.4521301017382828,81
0.9449379636967109,1.6746510510440529,34
1.363684721257416,-0.5426756757850414,46
0.8590271054798266,-0.4812091501223222,19
0.46878645982753486,-0.6070537016150969,16
-1.7232945698502347,-0.9415710451730642,65
-0.6229459495508288,0.9803961108878568,30
-0.31235907355154224,0.9720713948757845,2
-0.14266440897924285,-0.24322969658315183,31
0.18084065196336024,-0.845587017186911,30
1.9702980389761244,0.2466548675949729,21
-0.25193906359880885,-0.3531388559372811,92
-0.6216016805888728,1.423325376613849,41
0.9069802732066298,0.12984999764589486,50
