,0.7768647846435174,-0.41061731103542914,32
72,0.7351574039430094,-0.6682806454087667,39
73,-0.017576647720410683,-1.2769034041266618,42
74,-0.4539168029185789,-1.2217471832327758,92
75,-1.2784759882296983,-1.5627828578326146,82
76,0.10301175297170642,-0.5966372484951021,30
77,-1.2849759150048978,-1.5842689520455469,19
78,0.4170151728422784,0.3038226872649833,87
79,-0.02480061710771091,1.1848096594489108,89
80,0.7390756042794606,0.4211864321781503,12
81,0.3811535282100167,0.33522138057950823,97
82,-1.4717102836917262,-1.3273143304596005,56
83,-0.16841586387537855,0.08666919664501048,48
84,0.7498343975347384,-1.9165818299665995,13
85,0.18929858443190256,-2.0753302314210496,68
86,-0.9834311037874168,-0.2417692052538643,43
87,0.5830102064302878,-0.3561262734822777,17
88,0.0134791438887581,0.6567722615085523,7
89,-0.6011115310165589,-1.0782770446032617,92
90,-0.6796117095610894,0.16308033623184107,91
91,-0.2998114108485128,0.27438941363674696,20
92,-0.6243905446781555,-0.7042639688883511,61
93,-0.4169331888640482,0.6375667019648056,66
94,-1.2663313899652369,-0.5879616784843286,48
95,0.11242797331346684,-2.788837067984919,89
96,0.5483855960765464,0.8254489794185732,72
97,-0.5511816045915547,0.7145558303858823,4
98,1.006820150217273,-1.543833393667441,90
99,1.7744208981741483,-1.1982489622330608,19
100,0.4847560259153876,-0.6226800118497291,19
101,0.8409826846603531,-0.2716990501107259,78
102,1.0618066945179483,0.18306976313615905,27
103,1.013765168686218,1.0293966833364547,6
104,-0.11415242398490286,1.2224307597312247,95
105,1.804846355479408,0.5259671228985445,58
106,0.5142801752901925,0.3067490724260295,3
107,-1.5656410111584609,2.3140641254189034,33
108,-0.07558216705289822,-0.1509160511822271,19
109,0.322642913561384,0.5476360627399477,69
110,-0.628316771809755,1.126099071549968,63
111,-0.2077822621826295,1.6709772678738075,12
112,-0.5925816942376434,-0.7599912538418991,3
113,-0.24113755201382586,-0.8348919456461689,26
114,0.45021174132254377,-0.05583244644035065,17
115,0.14265793115812955,-0.7416293214055635,90
116,-1.8424249187017696,-0.7590329866787614,67
117,0.9549153146460398,-0.2549527666375779,80
118,-0.5442031054490247,-0.19257429176132532,34
119,2.722614366477466,-0.4679993928889482,32
120,-2.483390372438352,-0.17914530102897475,75
121,1.304665801922163,1.4892851008649337,26
122,0.3188276570760987,1.4720919053812915,70
123,1.0391138665715838,0.22445190325552186,26
124,-1.3813791865523506,1.549150327706301,50
125,0.9032831139973232,-0.03628109311257493,67
126,-0.2756734248236849,0.4674803328545964,53
127,1.724106050783433,-1.0286553418107722,90
128,-0.8533101301162991,0.4151736371695576,7
129,0.6120373788521162,-0.9266972449956902,20
130,1.5785058754152657,-0.3609249083394522,99
131,0.34169384069799824,-0.0028745372134041424,48
132,-2.291121968828711,0.3485755713159409,91
133,0.6130440877624137,1.0461732640384642,74
134,-0.9113849815913748,-0.9864466307587668,46
135,0.6244129494083068,-1.2268024340992605,21
136,-1.3662420974271592,0.5868400880539288,91
137,0.7722338590793942,-1.6142457030064032,84
138,2.132425139007128,0.4314664138227167,73
139,-0.3437609717235132,1.4398847684213691,53
140,-0.3758832943038697,0.5249797132379908,60
141,1.3300257872911898,-0.9333841171761956,92
142,0.2400023567235336,1.1670283890444917,66
143,-0.1621402788320022,0.5256628972749764,69
144,0.332758943168078,-1.6330154531209269,85
145,0.37101944000023696,-0.6974189986786222,87
146,0.8125579487489186,-0.2958194939109436,61
147,-0.5450111223006588,0.2809196673015371,1
148,-0.5721278883663707,0.7146865037631766,42
149,0.0009667369281409144,0.0903434560140662,7
150,-0.5170308934281594,-1.547576184500301,23
151,0.06641375001994082,-0.0955068430692786,92
152,-0.21185505369064495,-1.2747127718291302,93
153,-1.0566015563945212,-0.324380451978521,82
154,0.5369440896492312,0.4337485277349126,99
155,0.1282681267390763,0.09180443668457797,42
156,0.3226168303921738,0.06294792389527087,68
157,0.10959789624211977,0.06386912497661598,27
158,0.7966210071825797,-1.047415130649658,73
159,-0.024601398931896258,-0.5221414151665208,20
160,-1.1136292146046631,-1.2343156519448644,17
161,0.9634247670745488,-0.5584142119460551,69
162,1.3289608131451904,-2.6728094846879364,89
163,1.4871744247554106,1.2026647800652257,0
164,-0.8620565282040814,0.9008981386509912,58
165,-1.1581156961489067,-0.3756983970972637,48
166,0.5996336165192013,-0.8497235126470328,93
167,0.8100035365291549,1.9228827667286483,88
168,-0.6867530642584323,0.5857733468621414,85
169,-0.9355271526279576,0.953569246456596,16
170,-0.12569882667694854,-0.3045944653419802,62
171,1.531549063712402,-0.31477645148653705,3
172,-0.8710222302913446,-0.05281431933320005,2
173,1.0249272479300011,1.012489485545024,51
174,-0.40398877880225903,0.3579585523213584,35
175,0.7659771589186343,-0.05296712097310966,55
176,1.0291803792556422,0.7575027884563746,88
177,-1.7084290504333248,-0.0830783224679352,5
178,-0.30113983084056145,-0.8803859024866219,63
179,-1.0756164721337604,0.6040937414622579,80
180,-0.9976671398048704,1.2146893803021002,12
181,1.5340003676380634,-0.5395136889218015,14
182,-0.31576652698702723,-0.1323784126245805,17
183,-0.7347062774987217,-0.4863848684583296,23
184,0.9035769658979124,0.04884873233064545,70
185,0.8176512866901483,0.4129506658657333,65
186,0.1878115790582965,0.36002892939664144,61
187,-1.8259128570881096,1.262469907524722,32
188,1.4548248695209611,-0.4677495782753266,35
189,-0.6872268229032464,0.6225272068974697,45
190,2.659475324100917,-0.7364027912338881,66
191,-1.7932399202111595,-0.488231075160302,49
192,-0.47461508123234203,0.16001582145746582,41
193,1.414287117178208,-0.7956439508002895,3
194,-0.17666492039433376,0.9539660022547576,74
195,0.29670557769009603,0.3135955284392683,31
196,-0.6151167733973242,0.23700257334085026,54
197,1.0241514862336691,0.3511608245950422,92
198,0.32184103216750115,1.5745621784072017,61
199,-1.2549252781575964,2.15723635971387,51
200,1.4035039623617085,0.3583717906834219,16
201,0.921517693752244,-0.9680349749127184,86
202,0.5176890198488877,0.8248416512101948,4
203,-1.3243634963015178,0.8596133210294652,96
204,-0.2493440619069337,1.6691463278610983,70
205,-1.370998222531311,0.7428576265776429,63
206,-1.6567016915587884,-1.1786232546623965,34
207,0.7629908175724159,-0.921812713848577,71
208,-1.641628483439854,-0.5465510299101926,98
209,2.114666114912757,-1.1969317036982594,62
210,1.2523256142622894,-0.0691940634767806,33
211,-0.2532745726050469,-2.461265672063945,79
212,0.16261026819435725,1.411673173821084,64
213,0.1981206028599476,0.5025186665912341,82
214,-1.3640531261511073,-2.038810533758083,58
215,-0.3868370308105342,-1.4038177631467479,56
216,1.144863685553973,0.7770300252693259,7
217,-2.0175545815962126,-0.5596259654964602,6
218,-1.5939290765071292,0.034116998059491435,78
219,0.3721922190923487,0.059958796183099274,58
220,0.8750219971547629,-0.3951608627629304,92
221,-0.19032162218114707,1.718262199416862,63
222,-0.5931155167935571,0.23091566611800174,60
223,0.7385360038982546,-1.781775890468717,96
224,-0.5439262689609378,-1.009948466329346,61
225,-0.5637635996456231,0.1953399552585945,70
226,0.6223979123446608,-0.9918704313420884,85
227,-0.3070091456832839,-1.680395802227614,42
228,1.334612063920834,-1.515526817796966,51
229,-0.9785140238246252,-1.0218423997112736,30
230,-1.9773416684263556,-0.6058949371070728,3
231,-0.11844117999313332,-0.5625331040955946,29
232,-1.3916778718835092,0.03782892641265551,85
233,-0.8951683087307238,-0.18479531477446245,9
234,1.5695344677291894,0.5620176363365306,88
235,-1.4576803281492865,-0.6219864732638394,49
236,2.50728778966416,-0.035818415865006795,23
237,-0.3152100184432864,2.2739838059064925,97
238,-1.013370932978855,-1.0905959587048517,83
239,-0.30533543700980353,0.840506250400948,98
240,0.7975391657888599,0.8857116995340112,13
241,0.14991864170567099,-0.2774304741350809,41
242,1.084900183663594,-1.3694795438492249,88
243,0.15258036208072467,-0.6610153430709438,92
244,-1.395792705904816,0.8982046697296383,99
245,0.009908513106959851,-0.500506521979972,53
246,0.9846245562128602,1.111837898639865,80
247,0.05305157710933752,0.6699747309791798,86
248,-1.1634129223467609,-0.3328599984526369,67
249,-1.5115895230260616,-0.7754564990394801,5
250,1.3083232212098392,-0.21979332226817472,25
251,-0.10500086191548913,0.676984875700603,90
252,-0.3970424638463141,0.36386542560288704,28
253,0.5751552544908579,1.5779132885742424,55
254,0.11658497082053723,2.3823580926646373,56
255,-0.7808471886468457,0.07857475599558117,20
256,-0.4761535360241776,-0.9065209412439468,99
257,2.0845761752855174,-1.12469653838161,91
258,-0.4171655517036943,0.5451698862464721,35
259,0.8649095564328261,-2.9500678582839712,85
260,-0.20941531662130852,-0.7783921657150179,90
261,-1.4069010042620396,1.3163808371346393,53
262,0.6703035287227062,2.226813008417002,16
263,-1.073538875260304,1.1958955824988935,64
264,0.6707420332754851,-0.8959824722621617,71
265,-0.6524326196724191,-0.4631804351532277,6
266,-1.1428177974357188,0.311599625289682,72
267,-0.3476611543093754,0.13788491041739645,64
268,-1.5118727229886637,0.0958624642104338,42
269,1.27642145804458,-0.4752846337292514,42
270,-0.6701537509309471,-0.8252554030336258,99
271,-1.162421283069809,0.9267916173847652,8
272,0.7123793238441021,-1.12049841123566,17
273,0.9224610390217071,-0.2613916708507857,98
274,-0.908458250614814,-1.1637686765752195,92
275,0.9511887603383586,-1.4413701515575377,86
276,1.1866056657745996,2.7509178943734245,99
277,-0.3192788082887977,0.7550238014336303,16
278,1.0286321907499218,0.27602639464589546,20
279,0.4878320636487665,-1.4232584052666315,96
280,-0.1122880226835788,1.7184867001384665,85
281,0.3605361463173356,-0.00824882694366512,55
282,-0.8611080459161016,0.17242931580806425,30
283,-0.3437565049567946,0.5062713545404324,86
284,1.2575507055985826,-0.20963535763888036,92
285,-0.9214563559366156,-0.8262934018225159,68
286,-1.2773155933696134,2.327091271434445,11
287,-1.2533643874528118,-0.3626440301265914,19
288,0.0043018177797463,0.11548198513696956,43
289,-0.3738120750551749,-0.7217002204750543,57
290,-0.18582537203783464,-1.5266127066726944,35
291,0.8183248548621568,-0.12171411368301245,93
292,0.6357168299466304,0.2474897380093733,19
293,-0.8959463075042404,-0.8029076713988128,79
294,0.1634762903278816,0.9242534657831994,78
295,-2.1718188892056967,0.5958081471583381,23
296,-1.844416718539469,0.08215345132198512,33
297,0.6258789766979497,1.1068503920250696,6
298,0.7538816553827984,1.1616629621412793,86
299,1.933503841977128,0.4798448944237321,13
300,-0.4340137375796132,-0.8828166363205701,34
301,0.7504495696082326,-0.0827596808717406,81
302,0.1477240205486847,-0.5163673612580201,35
303,-0.5557134207847069,0.974944102838772,11
304,-2.0128219886517025,0.3404637340037721,88
305,0.19036407179856385,0.015622436634589409,8
306,0.42263164831458977,1.2124948803566742,96
307,-0.3710809189077703,-0.2176911639769952,58
308,-0.08109772345225577,0.7945183920363595,20
309,-0.17358451496918187,-1.8371902093492611,84
310,-0.18663929651503225,-0.3595863434923589,47
311,-0.5110268693456622,0.050247558336746934,50
312,0.6548543633920597,-1.6055060852412577,62
313,0.4757510267536806,0.6548638088154316,5
314,-0.935488396293277,-0.4856819914054334,18
315,2.3342714637112367,0.2058152483141112,35
316,1.2125061124382746,-0.1168234049830008,6
317,0.17572304066194094,-0.8257321757323978,20
318,1.539692828635571,-0.2624860070343763,73
319,0.5797674384724688,0.9378223738343712,8
320,-2.2574032392550656,-0.4982795497976541,81
321,-2.067323629946437,-0.3523186214504748,21
322,0.9954319827502568,-1.5919641630259074,97
323,0.4026454517186727,-0.6681177219685962,32
324,-1.8676632105283892,-1.082485975346546,64
325,-1.2164867946908,0.2128669082477272,12
326,-1.4302892868700112,1.134088416104837,28
327,0.11147926404538694,-0.5491845227472202,75
328,0.1440399085863342,-0.5272121934730121,21
329,0.4127208514340602,-1.2183965624819133,23
330,-1.8191525114210132,-0.397252764877084,88
331,0.8978227821767276,0.09071939951774326,57
332,-1.684026146248857,-1.0740691642205478,14
333,0.7475072128568852,-0.460472067314577,79
334,-0.8068874964239492,-0.4143038395716223,72
335,1.4654216645626292,-0.2718596504385377,84
336,-0.4776883565288267,0.5615183789645197,39
337,1.2268815839518497,-0.8205129672808941,97
338,-0.4548917970570761,-1.2301713519130486,17
339,0.8062573577387561,0.4228463238818019,95
340,-1.4401278563550053,1.2719784956260631,64
341,-0.9545743591019856,1.3884246014166115,31
342,2.3786198669948893,-1.3529690260472778,28
343,-0.2048479136136076,-1.2674087478105085,22
344,2.300552759338535,1.370885722351287,65
345,-0.02319686558164132,0.8023496232284699,5
346,2.995090808290096,-0.2695390324413767,90
347,-0.6749707928445192,-0.703749327750798,41
348,1.7645752725825576,-1.9686871290447432,35
349,1.244839554713251,-0.08057228826014717,88
350,-0.956397480778294,0.3782027496549432,16
351,-0.6667718011195377,0.2834800605128597,43
352,-0.6942991368517393,0.4986708765533122,74
353,0.5761378039912126,0.3871553136767678,52
354,1.3945903890594358,0.1052866803219883,15
355,-0.7338299417406633,-1.1070547767593677,16
356,-0.11804740758098033,-0.4027161790510929,7
357,-0.953143743280375,1.3951415839427446,98
358,-2.0295158214129403,-1.162729658380301,99
359,0.5226771660461922,0.4265157684916804,27
360,1.5970752142272215,0.09230656672694797,41
361,-0.8969458906272862,0.12669216280920634,66
362,0.409705445515614,1.6537340955522415,86
363,0.009979547515124,0.2843373031779505,8
364,-0.6777885780449051,0.6998977956041551,54
365,-0.14851276961089993,-0.9290573616331782,68
366,0.8151983870952584,-0.20459612794696846,53
367,0.08989336414864356,0.5222109176751769,56
368,-0.8845435032457543,1.0437682478522985,11
369,-0.5263306386308755,0.6039554659897068,75
370,-0.5233115773199678,-1.0562350822640094,67
371,0.7821984321234607,1.3692143541916877,64
372,-0.1125337750822595,0.4064107920982804,22
373,0.8339800382760392,1.1286499957381293,21
374,-0.8416166367037932,-0.4659927647538905,81
375,0.4803702202406586,-0.2199461500313036,17
376,2.0028680674212134,-1.1662350943803346,11
377,-0.4482753581289793,2.9618474675375173,91
378,-0.8305143151619243,0.4314558860958392,39
379,1.2816515760526357,0.2356688876413239,3
380,1.1351064523404355,0.3297435795348809,50
381,1.1146247687933966,-0.11711791614143616,66
382,0.9238235957051442,-0.2254481095160669,59
383,0.031434111795074125,-1.181578169773719,62
384,-0.048276265171309625,-0.7383451916399928,42
385,-0.18607964758472534,-1.9290906782498909,76
386,-0.7589611502967625,-0.8809212707742808,96
387,0.6470643688522003,0.3693399762615816,25
388,-0.4947376712672836,1.118205297160913,31
389,1.1106463057629057,-0.006594187252102194,26
390,0.7322384155049197,-1.5293628321002286,65
391,0.5186395782808454,0.2602336958413279,46
392,0.5947035120834115,-1.3136993202019205,21
393,-0.9385664562727916,-0.2051412032514741,47
394,0.03786158603912998,0.8992843250434072,83
395,-0.1721474642561612,-1.1974271520479545,53
396,1.2831205228809561,-0.664253442625103,53
397,-1.1915516760880969,-0.5324738176417083,17
398,0.0706305362166759,0.673365880978083,12
399,-0.06945636944629789,1.9650619020630464,70
400,-1.2192453112685049,-1.108066345594766,46
401,0.2701413054679125,0.4116596442664266,91
402,-0.4163474573983332,-0.41088264957640896,64
403,1.8771184507069052,-0.31502537812511283,44
404,1.4707211315977768,-0.538662120458895,80
405,0.8044127855932303,2.032954578637013,90
406,-0.5210978778645707,-0.1290780370629773,6
407,0.025475008061338244,0.8800463412516658,63
408,0.0871882260632864,-0.4301030844164099,49
409,0.9300099101813356,1.7327231517957298,53
410,-0.5944823867554047,0.2457611849942337,89
411,0.6719477717793054,0.6851176785139547,50
412,-2.0787691589177344,0.21250997175685327,38
413,-0.5614029392779153,0.1104446442323598,37
414,-0.4214791649959612,0.7896839036645306,80
415,0.7870858370008261,-0.3472518320460292,85
416,0.6826876372716013,-1.3245553191099877,89
417,-0.05902409067355406,0.06165897890084384,98
418,1.8007127946885118,0.17980233804015314,9
419,0.5822918905789438,0.16104654454388348,90
420,0.793146400320016,0.049016119367417836,1
421,0.6428067137396987,-0.17996968382047082,48
422,0.8803219529211184,-0.1912704124000543,67
423,-0.30570454188984264,1.5988538132996617,48
424,0.9081534194823006,1.7024732895428345,97
425,0.454315735366034,-0.381402932773306,27
426,0.2918694639115874,0.012247176884961346,46
427,0.6235018606793017,-1.2686228391108725,64
428,-1.0749305253335852,0.5571195614430288,39
429,2.373675620432861,0.31326764077582697,52
430,1.8971388613110032,2.2791513162933743,17
431,1.7954198230821123,-0.4010888597628463,21
432,1.8854269954364544,0.3152231570363019,24
433,0.2289707955540569,-1.198434953970496,22
434,1.5989128645049813,-1.95472330423984,93
435,-1.591935301743591,-0.5871645277327041,83
436,-1.2784465073617206,-1.607551364493056,9
437,0.8450357511281136,0.16647893095511887,20
438,0.7990684197326285,0.3579549624388479,98
439,-1.3575665063532314,1.0055307704102805,97
440,0.39897368253508253,1.0979269243904064,13
441,-0.23144171683377546,0.9922519598645776,78
442,-0.3835284745984007,-0.4431438213092681,97
443,0.9436271118473296,0.4872684420912659,12
444,1.0178810526637176,1.8412188527691642,24
445,-1.031489398466387,0.2495163784037087,84
446,0.24842604498364626,0.4829554662324487,47
447,-1.3226762567599868,-0.35435609936603035,64
448,-0.8108256979129851,-0.05263842476480035,92
449,1.926256134872782,-1.410707239436406,33
450,-0.8768794894527244,-1.5336965003653342,87
451,2.347662458720684,0.3783537687027476,4
452,-0.9002026174954895,1.0838230264072914,93
453,-0.2293931044833576,-0.9597635505678458,95
454,1.8402780474000189,-0.1889659468859002,76
455,-0.4667508262789557,0.16243246212937798,44
456,-0.14567766072182106,-0.4663485852836457,58
457,-0.11162752474254986,0.11135485337796756,17
458,1.4633718825315185,0.7184853074668348,5
459,0.6580711975467448,-0.8181909270085154,62
460,-0.6038108845860322,0.7753132499832347,6
461,0.7363137998073073,0.7648197310067572,89
462,-1.0162353232558134,0.7179099805986254,20
463,-2.11946958679114,-0.7822569905746732,41
464,-0.050322787562619126,0.04364424533936129,7
465,-1.6599125762570075,3.202439435060515,46
466,0.2689975777100294,-1.5841497172459031,17
467,-0.14898592951116935,0.4510236617753314,62
468,-0.7477985772692248,-1.2227653647010532,90
469,-0.7997035450945671,-1.164860794447093,85
470,0.8906076842535603,-0.6011869587393476,67
471,0.34273265009239673,0.9787414633392804,46
472,0.13939952190900734,-1.3168039005338312,68
473,1.6072847760509472,-1.3847839762556118,41
474,-0.15091547495125154,-0.5319562401283658,57
475,-0.4807246192645013,1.291674910307668,77
476,1.4575874024950892,-0.2613023773462694,1
477,-0.8565943334062703,-0.040730265294337833,30
478,0.588291341899215,-0.3254772974293291,62
479,0.9457530346099058,-0.6336872757081264,90
480,-0.4993858921478029,1.0561751549980896,6
481,-0.6982509250163311,1.1881439780166885,54
482,-0.8799307990568203,-0.13479242910570774,79
483,0.3806656141851217,-0.3728453761697998,84
484,0.2686390952943175,-0.2141669989255424,47
485,-1.198605903304898,2.7461521343342006,86
486,0.5222682256638781,1.8550913410647192,1
487,0.2288365573684969,0.041700925456752205,15
488,0.9065527663135988,-0.5897424124413092,88
489,-1.095872195940264,1.0852857758304637,61
490,-0.7580425695969394,-0.9265207015517192,83
491,0.4353277749962775,-0.6991915604776409,87
492,0.05310136127097464,0.3477872340989978,91
493,-0.2211065276246075,1.0076430896064537,77
494,0.09153293014549864,-0.043968774905396385,47
495,0.5966516792471475,1.9037916764425744,82
496,0.15838342732148175,-0.7349155510282558,28
497,0.3082923215157599,-0.29498994718306243,8
498,-0.996522932406418,-0.2716631193657829,49
499,0.8509314925034702,1.5748650562756756,54
500,0.9534448095593144,-0.7067139063805318,94
501,2.0172722736594326,-0.5727348070175415,54
502,0.06016570600227277,1.377253191483495,74
503,-0.1842106552561104,-0.5854804112674595,5
504,0.7334744144854939,-0.8730140226890922,22
505,0.5812799502193541,-0.7873711183581289,53
506,1.9745008648993043,0.4905155846042196,96
507,1.0642947261895983,0.39796055195947655,92
508,-0.7645980552380771,-1.1026939817803871,28
509,1.6592395212343554,0.8651095070025749,45
510,-0.2235920048848181,-0.22813810260537906,99
511,1.0031674482344168,0.038226570794982886,7
512,-1.8762189245558525,-0.012197791852013732,93
513,-1.782560622014382,-1.60009295555242,83
514,-0.3602222100261294,0.1289999623699916,3
515,-0.07255252695574321,1.0567626439368292,76
516,1.5709261848893583,2.180635720625597,96
517,-3.66203768303572,-0.934450314504662,2
518,0.5205287613326778,0.6971342834764902,68
519,-0.7425737981274354,-0.8845734528962076,98
520,0.3583566899404864,-1.3638494130030132,14
521,-0.03918129422137872,-1.6373033597251367,4
522,1.3325685556908764,-0.3046237198753509,0
523,0.7286507735602519,-1.079699181148858,88
524,-0.3934417500482342,0.2714675774643056,74
525,1.941884247641913,-0.5224356518144188,93
526,1.5831829710951506,-0.2153840468492417,77
527,0.7319861618392006,-1.8424733052768019,55
528,0.6303588569856872,-1.2725048191463932,79
529,0.4955313207128542,0.6182904742406228,26
530,-0.5034705276324474,1.3289909310601111,77
531,0.31088157491398083,-0.5741693453109389,76
532,2.911266684990279,0.5212001471449014,94
533,1.268581451757952,-2.1962853769900352,33
534,-0.4846281803789826,-0.6882502778461748,35
535,0.4669775667483028,-1.8302411274388737,38
536,0.8070776655382879,0.3075633574435743,10
537,-1.9095474872009783,1.3687116175662315,61
538,0.008703523030993095,0.8199591152470944,15
539,-0.4877907555452592,-0.6382682930375164,75
540,-0.9410608355785404,-0.021442602310757248,90
541,0.061083782523754675,-2.29952311754671,48
542,0.5297741374318715,-0.4761901688443851,43
543,-2.7172726097250437,0.8874823499214542,23
544,-0.3332361263481091,-1.6438172836320035,93
545,-0.35010633033958755,-0.887241334898948,51
546,1.1683559705145738,0.2163324101516403,11
547,-0.6431757519915637,-3.0294242121459987,92
548,-1.2564409348197487,0.1659040364598436,24
549,-0.0949714332994836,1.0985619783043588,63
550,0.08806552926644949,-0.92345258550135,74
551,0.02856772992525813,1.0038002343076111,63
552,-1.1738121025686874,0.42292096707821336,74
553,-0.3088453099331709,-0.43846214702798864,61
554,0.04745856732660144,-0.3704858288674166,60
555,-1.3115866443862119,0.028116905394854896,48
556,0.13253902694443626,-0.22758313924246476,65
557,1.4806461774333188,0.3203741747265053,69
558,-0.5755744717276082,1.3661184394910106,15
559,0.7917734388200744,-0.404134361705246,32
560,0.99983328480547,-0.9021360955357464,79
561,-0.7234765212254697,-0.18800473980799695,84
562,-0.6255263009001225,-0.7823117305851802,83
563,-1.3823829067198392,-1.1513159203145615,89
564,0.6909548140706785,-0.7106824243525586,22
565,0.042449592998732834,-1.0884441713262765,79
566,0.8422595910613495,-0.3746729503973579,15
567,-0.4443502154243153,-0.005714513693142123,6
568,0.3986143249179419,-2.3327001405461645,87
569,2.103335839218873,0.10600636186509377,81
570,0.8210468202822196,-0.16195867789426516,89
571,-0.1334014486993509,1.2576376934877571,66
572,-0.2116646295680203,-1.7760842051542212,65
573,0.40738673546014303,2.339319856752801,72
574,-0.05519075031768273,-0.05407054841278042,17
575,-0.8748542958810827,-0.7733101290593339,95
576,0.0612646927862631,-0.7243657380311211,78
577,-0.3411813939380829,0.8476336951416955,29
578,0.8372654880483453,-0.1623114343374002,88
579,-1.1984151135161962,2.249965774062337,33
580,-0.9777906324866852,-0.06246176407252625,19
581,-1.9825658198395464,-2.3234116113663883,38
582,0.4136854967726594,-1.5507219899242901,4
583,-0.8405079262123242,1.6556452606769911,4
584,-1.0154721920380625,-0.3260866801235643,19
585,-2.9562471897199534,0.1756288619222369,77
586,-0.8909215543764722,-0.09742544646782232,90
587,1.5396823306227028,-0.8567925826485004,2
588,1.880729322089605,0.3132541102118558,95
589,-0.9263605394972241,0.38725990861507625,47
590,0.4952786593599762,-0.09998687810089596,13
591,-0.047466059035459966,-0.3740718313932763,95
592,-2.1038385948218923,0.0152605083610895,24
593,-0.9364006576810162,0.17130568337119473,37
594,1.256159338330134,1.2347070553684163,98
595,-0.3508191463612466,1.4080041574578137,9
596,-0.9028199539747016,-0.7287244844119318,32
597,-0.41924285662869337,1.9016753467279663,45
598,-2.259279264703326,-0.7728393529559839,16
599,-3.0813524217588384,-0.2594064825599559,46
600,-0.35394927950846145,-1.7878284556424582,62
601,0.5011412230309832,-0.3500578345903628,45
602,1.531884704495875,0.2956299167961411,66
603,0.08074726765469327,-0.5236826031305412,70
604,1.5029440566187062,0.5452812193563908,76
605,-0.7448007582853158,0.3944832259061552,50
606,-0.5040048201804387,0.06718694800047062,14
607,0.5546150669366797,1.0845951387623305,91
608,0.41489864750538297,0.09473865815366372,4
609,0.41819714296698135,-1.3577189855838372,99
610,1.2560763840743914,1.0801713090281675,3
611,0.9116219066103188,0.4024492996109376,7
