affinity_1,affinity_2,target
0.8792518800066891,0.20401715782636964,0
0.29120211645763805,0.2566613079620127,0
0.2630124914641393,0.57647995146584,0
0.4671454575756441,0.38613881120150173,1
0.42208930724125926,0.21763496921250935,0
0.2190955110540458,0.9031628597451,0
0.9998258589406447,0.2941687750954608,1
0.4857858920121818,0.7345712926670659,0
0.9452218958710064,0.9172849030269925,1
0.48679767578035427,0.3608936891337553,1
0.7999481727936212,0.6318654759110756,0
0.9542917299588267,0.5336348644538024,1
0.24548065012224096,0.5666793335251689,1
0.44563445259092604,0.9545170288660508,1
0.227247939312183,0.29057920480241484,1
0.10282386602667792,0.09556114325160803,1
0.9045284537935812,0.02328460005859667,0
0.05408463794031859,0.12640998827218042,1
0.6773807814653076,0.5961576367927895,1
0.7512269352935356,0.2747774419405786,0
0.9352239636693281,0.2887025073810717,0
0.8298887913551265,0.8249944323386655,1
0.15266534333199056,0.042564327893335974,0
0.09672279869443301,0.53763181164432,0
0.007270013435658029,0.3219714657123295,1
0.8634801777593012,0.12232981590916325,0
0.9639481337925354,0.20709841154626685,1
0.8593016729458447,0.4915724572188275,0
0.025624891452439624,0.8636790503889874,0
0.4996377891394691,0.5897018081314445,0
0.6404682310718595,0.7943327597336556,0
0.08459599645189853,0.7917127934893203,0
0.6826135409422829,0.48924545971963407,1
0.8099070266942289,0.5551214514613234,1
0.8612558040619783,0.11828199661400052,0
0.6288316026869097,0.5124275412225913,0
0.00877038336717284,0.7629997976384975,0
0.31570350913019873,0.4680014464873561,0
0.7440971200158628,0.13787987201546803,0
0.9707386212751512,0.04239196460205241,1
0.5534695976656133,0.9469787121801404,0
0.5743098898341717,0.20086112139549883,0
0.4462893648730101,0.1784996904390812,1
0.7410890907668841,0.7182233755204616,1
0.7718414318192913,0.2766221572173515,1
0.35066779314798024,0.7805157534551338,0
0.7771752118433356,0.4897885578171661,1
0.04628684254186144,0.8292931556498891,0
0.35411986471871204,0.6812712534285315,0
0.46622355281392935,0.6282704946505938,0
0.16198464711009508,0.18859520022708276,1
0.1667050597053592,0.3399325517473031,1
0.6647590568275824,0.35063464139043166,0
0.3484297673051855,0.09863097269964305,1
0.7021127596351266,0.7072100724518412,1
0.8940451394276155,0.5711248517945663,1
0.295530708200887,0.6086749659044735,0
0.8231888392981522,0.713663822087228,0
0.5392799708727019,0.26290939898780663,1
0.05647790310600298,0.16255667105354277,0
0.5383699253367302,0.4909879088971789,1
0.5672946351794431,0.6920774047160619,0
0.7489272314559301,0.8227097893747877,1
0.9540155144117284,0.1745026716515251,1
0.852527694933385,0.9330008294463391,0
0.9129870748684112,0.6291578380300327,1
0.5891186741720799,0.4269933840192298,0
0.7114394305484515,0.3596866227156532,0
0.06051668532110055,0.7926875069205717,0
0.32395747098679595,0.7221716299664453,0
0.31054909182741575,0.318458742451711,1
0.7872507039377776,0.49786840578372427,0
0.5662640019934803,0.8381671077256474,0
0.5355691146253144,0.7961452728137284,1
0.8112974457431701,0.6420314799797122,0
0.9969696304799643,0.05252787841734741,1
0.9918949750190083,0.5175884422240794,0
0.9851111545174988,0.717210707635281,0
0.870202894566738,0.6787979995836552,1
0.6547476135569953,0.8613821190442053,0
0.7463860550783805,0.9915560375488744,0
0.11665186534656136,0.6450234875769945,1
0.37812664503773175,0.4402489903158354,0
0.7570602848568153,0.14802378613998135,1
0.032174727763395694,0.9017496584223059,1
0.953812374322459,0.9452808889736485,1
0.3169650560642595,0.8281896207163013,0
0.2641047545796683,0.2218524878784135,1
0.6032848501842256,0.22695420719120596,0
0.6197786917720668,0.3494029114911198,0
0.3059320826864693,0.2606988273528267,0
0.42716406838918175,0.5361886726664518,0
0.04605976606124995,0.60757822458017,0
0.08853413740324245,0.40951178774801333,1
0.31505368932146116,0.10488827506081044,1
0.3721734033228016,0.8720771395161814,1
0.8589911754043196,0.9133116958725829,0
0.5534329612710148,0.24572892895004517,0
0.40552405856982854,0.3403315641827219,0
0.8376222423696311,0.7740385867146553,1
0.5563397482917896,0.7111450861241035,1
0.13964967373985893,0.632434157130591,0
0.629802089583628,0.7675695600216282,0
0.9656641103095668,0.7507852882605941,1
0.36772083505705233,0.5699737441648606,1
0.8668155654914566,0.9332615118939049,0
0.9045236774409864,0.3825345805057426,0
0.3663605393315513,0.15016468613187928,1
0.4414688995070627,0.6565976347865681,0
0.7189391351763038,0.7265871412944601,0
0.5467249895407954,0.9242641801567901,1
0.48801782535640337,0.6132110663855211,0
0.17424712744440107,0.8423375044485452,1
0.5618226600530085,0.4999246067560915,1
0.760004913265682,0.24652548104341865,1
0.15700533760493762,0.24753470800287336,1
0.638257452198384,0.18980290316250026,0
0.32216497535866173,0.4562073214081477,0
0.3837337103703298,0.8419597920835424,0
0.11617562771778633,0.1989954683089008,1
0.8965540849223793,0.2996940819942808,1
0.3189527892901315,0.3884956621206622,1
0.16672500771035514,0.6019643544578086,1
0.05470452890137456,0.9193428566598925,0
0.7082025561897538,0.6083339183424022,0
0.3788441715179839,0.7612191022697311,1
0.7948724370988498,0.5056207058517426,1
0.061187866334231567,0.9572006099472582,1
0.9139655353065328,0.7900744429562402,0
0.33479519933569823,0.43772820366969434,1
0.18847989988620817,0.8804793837254763,1
0.04839206987448774,0.691761776323272,0
0.14332396405509007,0.8726847219047301,0
0.27668612960860905,0.1302078696046175,1
0.36997127156978915,0.7632073528898302,1
0.45831826520843755,0.384055740764513,0
0.06684231657082207,0.5754402248224918,1
0.5791191684592963,0.8743645822415019,1
0.9878722508623937,0.6949517924907147,1
0.302810763810645,0.013806248450458969,1
0.2605331881973887,0.025612543698566248,0
0.8614730985173809,0.1050613921401351,1
0.3529052029786095,0.07932911664893871,1
0.18165867103307587,0.12110414766426125,0
0.10989577995264455,0.0930841018043288,1
0.22646682154913966,0.6134662710968456,1
0.6537223298342328,0.5652372778990344,1
0.6947044638051185,0.9565823898727807,1
0.6249072331008374,0.9460268754453772,1
0.9762601986898882,0.7882714665999121,1
0.02963537046860054,0.6324118495901568,1
0.7945758366608442,0.3596715524590256,0
0.13702565346485152,0.4324321871342717,1
0.6331134592353211,0.21342537850088084,0
0.4624430297156983,0.15500782634356614,0
0.5870570756006342,0.21574000441272123,1
0.6137630237768115,0.9974685551353789,1
0.9142553427078909,0.08374211400113607,1
0.024440107530756428,0.7375924213218444,1
0.31178186113216855,0.9081820959604475,1
0.6049587810846372,0.3631350291056076,0
0.09911327312551566,0.04451378732419631,0
0.25706893959893473,0.8463309233790072,0
0.32213384750729446,0.09324401400946891,1
0.29038705039797874,0.18520514490475892,0
0.18228415217433835,0.3119205435462302,0
0.7476102449683737,0.09970220044110867,0
0.8299508142521234,0.03167533132208389,1
0.9294776851913078,0.5056466316584546,1
0.9146370021811085,0.2814618112901318,1
0.7389066688365593,0.2167771627018127,0
0.274797823084046,0.6127386472548971,0
0.4512247051691425,0.15898008550697784,1
0.686899819924016,0.8038290287962202,0
0.9736898942543063,0.7041765676408198,0
0.6406829482640811,0.5606088246396747,1
0.20251683065507753,0.35058083834821663,1
0.8026630464410025,0.8521062289394455,0
0.9941883849880886,0.2776921462424239,1
0.9044629689410608,0.2540746993431846,0
0.10018425763925376,0.08237801056879923,0
0.403073357527284,0.6506692109063756,1
0.11886993197227891,0.1860197742723111,0
0.0163483325567656,0.9809830628300719,0
0.5439656303935925,0.14260028257723567,1
0.30344593158911815,0.7648307477898072,0
0.9444649816601218,0.16225790927960748,1
0.4172475629856671,0.9986069927851265,0
0.7180655822614179,0.8342472896963352,1
0.33232923591858055,0.798542967850474,0
0.7570571930174492,0.6137255867598822,1
0.05267871628380638,0.7242604730797503,1
0.9432960686717448,0.9359390190303589,1
0.8522391897244864,0.895740867358887,0
0.019982317095875834,0.0037769666954186043,0
0.5661661387572574,0.5802003318645667,0
0.41676780885756315,0.6189663989778948,0
0.9541979209561299,0.8772358039792748,1
0.67564881270901,0.01746819875380312,0
0.6617028287473381,0.8167946751103136,0
0.32099656266370413,0.29163329952906436,1
0.6062806483224586,0.594363745804536,0
0.9300147352145102,0.30829051621253467,0
0.6751290815301113,0.9115124558424713,1
0.9464091898494814,0.3442448404228391,1
0.532516784344138,0.8960109273995897,0
0.3819551902471865,0.12160689349650655,0
0.44454475731399423,0.06592595300277226,0
0.4313572274755949,0.6565237634897527,1
0.4609556288841863,0.6925395777496637,1
0.29974987946649656,0.8134277481065894,1
0.13368065159318987,0.18331110692168318,1
0.5534715547417944,0.926349090630833,0
0.11328146890648538,0.46671218439057116,1
0.6522192189504793,0.4604827584371236,0
0.7751009886647264,0.6897770536911019,1
0.17181943634196029,0.283439979999057,0
0.11690670956271021,0.9791735787756203,1
0.36910854779425517,0.48927515612528616,0
0.006214060024728574,0.8102644225212866,0
0.23978095089995766,0.775057630068447,1
0.23287375217346185,0.818227969425043,0
0.7103399240053747,0.21220023064678917,0
0.15430770798950055,0.408496851960227,0
0.3895502780270669,0.9664043516559753,1
0.08658137088780093,0.9504142567622799,1
0.3922488792599207,0.19533046359564543,1
0.43611919693565704,0.9909792259689535,0
0.5884658921329857,0.5098877803344132,1
0.922073356762714,0.9810987954750114,0
0.5780530352541964,0.06839046301803353,0
0.9450401310525214,0.28918467449697915,0
0.34890751050309776,0.5136961272882817,1
0.5827631310319649,0.011352391966695463,1
0.2705586080399476,0.7088757169258736,0
0.09214630069064678,0.1877413889981352,1
0.0345752253562529,0.9728340916106354,0
0.7946295023203366,0.11063592072190565,0
0.27092255147615385,0.9853815251896703,0
0.5322493431599007,0.6091689449113783,1
0.8737034820662061,0.9308874176016694,0
0.0485237678003847,0.5267084295255103,0
0.4184204256574968,0.29189404435600674,0
0.9433572667062646,0.3135725275881708,1
0.7783129899551499,0.37696496012957936,1
0.1366248874034508,0.5194053912303966,0
0.4706316635780592,0.6715023227084824,1
0.019908301617366342,0.2172453505680374,0
0.10710689906957571,0.3764334337768197,0
0.3914999287027382,0.193549942799497,1
0.027675320880736654,0.6358677370723217,0
0.9149963718859014,0.34239976456013743,0
0.21068606766671538,0.14761659344484024,0
0.04486069285523919,0.9800871281210355,1
0.9921925176877994,0.8355481529381026,1
0.15541113184771793,0.9102111120514711,1
0.5935658463145544,0.9698369999210404,0
0.6909692460248785,0.4691591916825093,1
0.40057789128805477,0.24508970780968964,1
0.14680311745576835,0.5516847288346721,1
0.6155889225731094,0.33095339662630985,0
0.22107905554146223,0.5708060255594593,1
0.6887722647738794,0.2632737712206543,0
0.09066041460657526,0.0280968239615349,1
0.7087720452605228,0.4159997171502867,0
0.1450020226865324,0.6241899612229064,1
0.16852619719062256,0.9545996045659552,1
0.06029462427861987,0.6757209960677497,0
0.04377535067070881,0.7881470834821875,1
0.15207757587874493,0.8017674514347476,1
0.6232756110453479,0.3394943839899923,1
0.4019531007752132,0.05819088654905391,0
0.07531710710525863,0.7564879601437675,0
0.1938380663016973,0.3956287468484284,0
0.09815733727410514,0.8838404891024249,1
0.5213455794187645,0.5000007196487563,0
0.7914710273847413,0.7215726441293681,1
0.7653491593058823,0.04028526594944315,1
0.17800784460951424,0.36692160616878655,0
0.6856072261100865,0.300615398974039,1
0.4047911558372548,0.5927462262121004,0
0.2752874238485975,0.3064315040734149,0
0.4999288973056981,0.6699571098081053,1
0.24973137752190955,0.3247704833559406,1
0.5254806763127472,0.07592533035676674,1
0.8471171344367892,0.6641510849462464,0
0.908670184218037,0.6431326327255996,0
0.23115445248060107,0.938869547327215,1
0.8207183816813332,0.5734520271562495,0
0.05881376673157568,0.8200869478363536,0
0.16489913725763095,0.3421247535761488,0
0.6698095867636189,0.20412259297384772,0
0.1443915495792394,0.6759388585663786,1
0.41523986381649014,0.5519937212278854,0
0.39339707566144666,0.45372533426946093,0
0.07862067332724132,0.6256762896045247,0
0.7647562092016567,0.15489178086523603,1
0.35042315523634515,0.2566296306749696,1
0.08838444753346342,0.32925447119999296,0
0.26058787690352847,0.8108003770228697,1
0.03379615163337535,0.3592614853503934,1
0.5264476343577078,0.6129225894048798,0
0.31333327540924194,0.9010132714144513,0
0.7959580122999083,0.41684218190906597,0
0.015465955634144546,0.3264875291609941,1
0.5728248559953666,0.7851535808209069,0
0.4910085277674314,0.4806176677607015,0
0.2320572516635374,0.5078263803019757,1
0.8553864687778108,0.2051116068063492,1
0.8071860093315569,0.8085295000392089,0
0.8216015977122916,0.5812296443096907,1
0.46715245776910785,0.1265084565325112,1
0.755713399804845,0.07651170343069735,1
0.26667267072777867,0.7330725308028527,0
0.8432750345283289,0.7691336344593018,0
0.12317298857277914,0.6905148080488946,1
0.014138436454667835,0.6324776080805957,1
0.43238532064254764,0.43214874078929255,1
0.7003076842232011,0.8111811456280222,1
0.8215327416043325,0.771480523372693,0
0.9388936609104696,0.05574529167420528,1
0.7999913376699884,0.08976500281126143,0
0.08995612639323813,0.11130515659326845,1
0.273633892696856,0.5454160232817838,1
0.04461560863613789,0.2813455736420192,0
0.28056189699001655,0.268887458863179,0
0.4045664826083296,0.2385854862607768,0
0.03355998778220581,0.14845812722384444,0
0.33823954818134905,0.5255394308191518,0
0.7578355403491246,0.04008329503015151,0
0.7947716793707129,0.7474104064754766,0
0.8220794438272148,0.7804750571195626,0
0.6333295896465772,0.035317209499720614,1
0.2517576646082659,0.6344259271589396,0
0.07608208505844638,0.8123853148851121,0
0.6619089924375945,0.1404413993954764,0
0.5104137452030884,0.1936559266013681,1
0.4184888777741351,0.9103200640021165,0
0.6771294814034261,0.31884989384146645,0
0.2035377506992161,0.9756584445112702,1
0.5159545370525438,0.47962392307013035,0
0.7033909444989116,0.9127559620553387,0
0.7464276430654478,0.046840618564298,1
0.9831961781678624,0.1416607810652999,1
0.7633364299822635,0.9889271697673339,1
0.304398443863066,0.8278692006429228,0
0.9998512821596468,0.6846421079504303,1
0.32699825107934144,0.15635756568008063,0
0.9072445273988705,0.5348810194620172,1
0.9341794200316579,0.18748820440288072,1
0.4953154485920408,0.2376772728166595,0
0.10552202691149426,0.6248259839725985,0
0.8333002044106248,0.5429940952600065,0
0.8179180884517705,0.4704156118138547,1
0.3080741581372961,0.7654876023224675,1
0.21996973813730414,0.26747420460458526,0
0.6730504389128269,0.722774610815052,0
0.7821119438897712,0.2722195572530126,1
0.9789477197549018,0.5182777017762162,1
0.15506447239703758,0.3456758360909058,1
0.32607784930215256,0.5116820321501613,1
0.42307844886635915,0.991458161131827,0
0.8991166133688706,0.9558847616628273,1
0.2718813955393322,0.8660565725868884,0
0.8285709886566541,0.39580834908097695,0
0.21100422475124547,0.5724346670078012,1
0.12082932498086518,0.7822348883783855,1
0.4769868270633939,0.2832220908426021,1
0.6900356062027779,0.10543495036304973,0
0.11719900784019766,0.9855512610727821,1
0.5718296112278161,0.35588363726473027,1
0.9933938261581248,0.2170447721193769,0
0.12098632040410628,0.6427790655893486,1
0.1501888427226341,0.1796327224913532,1
0.9401297908874657,0.03310553381486292,1
0.714526280942019,0.8075561104608151,0
0.3246782369276532,0.9344395858645963,0
0.19470688380292378,0.11944144569157666,0
0.4077316987585611,0.984491910465461,0
0.9324858856647948,0.48035804500776036,1
0.2595380901497023,0.8396008781157074,1
0.9007257689975393,0.8635267432808875,1
0.9129336852261722,0.6294718481795453,1
0.6694503681028242,0.6545455674560934,1
0.5009754489908593,0.3477910550683698,1
0.5262669159559487,0.6378802843751865,0
0.908986719347749,0.9447039537067338,0
0.9871421193654563,0.6369754906683063,1
0.4788225102749307,0.9414255865124318,0
0.35871971184861084,0.7420806344691171,1
0.5570015188102103,0.6175812236777952,0
0.5966987364948765,0.4226557861350232,0
0.2518973756855918,0.9429281976665099,1
0.8099562196852143,0.569937772486484,0
0.8676623237641069,0.5631147205564101,0
0.05213113843934114,0.6837415726882564,1
0.7435127378472138,0.040814065667333255,0
0.6739485579284982,0.8557040848381489,0
0.5702092807061422,0.3370975269779123,0
0.9027597665881534,0.24074700766585266,1
0.36667963498774014,0.5669249100821163,1
0.6452515164286458,0.27731386211991127,0
0.6378901489943994,0.700375951273557,0
0.9721806288334488,0.5430254162103886,0
0.11713774822692913,0.16312066614702903,0
0.3463702713930594,0.46778092827071993,0
0.9558861065831387,0.5930314738841417,1
0.8767492888897408,0.5829561181613359,0
0.5378200492507499,0.552414838565451,0
0.21728371145336667,0.029377703835429925,0
0.4927472663401513,0.8159910743470982,0
0.8411219963504403,0.6366922713912639,0
0.00509213142094922,0.11491910032430186,0
0.9367823889299628,0.9548260034725318,0
0.027927520179031107,0.7476470101835365,0
0.8148164829199319,0.013613341514527533,0
0.9012802174398694,0.6953923107383866,0
0.6151690132720781,0.1276972500498984,1
0.00451939315351535,0.2957637634437442,1
0.29114096663249955,0.19663862904977825,1
0.793494569752543,0.41258389562593967,0
0.133042156344774,0.557432786913601,1
0.25504164024985854,0.9141903317255157,1
0.5234008111943962,0.7116896092915679,0
0.21279661678218253,0.9216046675103672,1
0.8139519903712058,0.23414267022264112,1
0.7116578378529854,0.9489809964778125,0
0.6115385643221198,0.05476795912075705,0
0.8442335127654464,0.48487932163048153,1
0.23257466114475434,0.9288347596002794,0
0.3658093869148604,0.8956955587379681,0
0.10310194584074239,0.7115366651416591,1
0.5075137273455612,0.6548167684618599,0
0.06025280258337207,0.6409442254759021,0
0.49826542700185816,0.060757999579143074,0
0.9573958256172614,0.9691708935376028,0
0.927361927477732,0.40812889010414743,1
0.14539789917734525,0.3255973677884262,1
0.46422218724561526,0.0957291985495855,0
0.14485198751333594,0.023530995777652164,0
0.12791823464195073,0.8213406107100631,0
0.9392266732934932,0.21761886045131185,0
0.42103302156881617,0.8201816610003674,0
0.08152403308664102,0.7870502314912177,0
0.09559651706341599,0.30966325238203685,0
0.5870711703166897,0.3444603180417547,0
0.1711279990038903,0.516214987616445,1
0.6171913625645403,0.7213210174257187,0
0.3983432726683692,0.3731788539262213,0
0.7321724113898797,0.10740168855098176,0
0.8227354487247884,0.8781428379668438,1
0.022622035932936324,0.3812234290945119,0
0.9880733338795534,0.6851622139856495,1
0.17604151988855332,0.0527945037096218,1
0.06721097968912448,0.7450137836636135,0
0.6815927085992898,0.5951840150342809,0
0.7536249694624628,0.7837109656832449,0
0.1813594291608791,0.6564479815794206,1
0.8271993039418156,0.48282737851645097,0
0.708750849727755,0.09625971296517588,1
0.5631195211033185,0.5750130488314462,0
0.5058923086029211,0.3000471590463434,0
0.3586013869853739,0.7120524277631513,1
0.44010677248298535,0.5162368743917658,0
0.17862501136675468,0.6872491426165453,0
0.05766263912991976,0.9460257618891338,0
0.2640306208983879,0.9824918788018556,0
0.7602903676772407,0.7487245466654888,1
0.6974864802709752,0.9539822602421407,1
0.9273640483758815,0.9433008833884406,0
0.4262108696399245,0.6163015964624506,1
0.8449678887455965,0.8415047500718942,1
0.4265661707659224,0.6934897558714926,0
0.6774883389329299,0.7475521416716665,0
0.2537625733532274,0.7799660557741153,1
0.658098599999682,0.22424414302744522,1
0.9100710674910538,0.54677193497281,1
0.7573763534445422,0.34090005830716685,1
0.7951986467111245,0.23698699454741878,0
0.8196170250210688,0.20722594847227116,0
0.763141553519952,0.7369026558619036,0
0.6441587324782228,0.32575415662104534,0
0.4529714386826773,0.7462799232381186,1
0.010770440852313157,0.9517402187685586,0
0.5244396212240093,0.7820518852121395,0
0.4685720163409598,0.438588184567011,1
0.15047994416926624,0.012027387981724869,1
0.3917319326514346,0.4406425593220352,1
0.018144811324716348,0.2355324179776387,0
0.35342048264700465,0.4886920247121068,0
0.15243672396861618,0.25291247819416385,0
0.8250344227318304,0.4158148049714241,0
0.8267180998888274,0.4603266772083311,0
0.05761404841205375,0.19024008056404873,0
0.09868950534240217,0.523446912621719,0
0.49898368790520276,0.23919388073575976,1
0.6275451784952583,0.09670059407980214,1
0.8069336874471325,0.4159214455512784,0
0.7549214546311551,0.22647825977931857,1
0.1098429022884071,0.6347801375269461,0
0.6584642031471875,0.1514405613220694,1
0.3444062736470269,0.8917624600504219,0
0.6155150174883349,0.4855215349089943,1
0.5956519074221408,0.4221862775305204,1
0.011838165187467609,0.27266032085084624,0
0.9967409530771979,0.7315740285789949,1
0.27330317917300184,0.9972905963270621,0
0.06276526940553084,0.05995630717014355,1
0.1780221763039017,0.7760483101555921,1
0.7069678716577686,0.3076601821189193,0
0.34421881347044414,0.3242340088022604,0
0.464731580981412,0.155384485613263,1
0.40073628809906503,0.6555574857921166,1
0.2200882915769341,0.0002836439534428248,0
0.3324094856758616,0.17737344596116245,0
0.10093076772824439,0.6579499954629869,1
0.5801183933681118,0.060213997566888944,0
0.45544415753860434,0.21945537661218717,1
0.4982888222202978,0.6555416049279068,0
0.5362747447696266,0.5325208283134948,1
0.7835973902626274,0.686209143649352,1
0.14190473494818379,0.467118679440208,1
0.7014845010214953,0.052877676247283234,1
0.12025544206240224,0.1880502297723563,1
0.3671849406811156,0.07427417455466334,0
0.8879648856383338,0.9340674877526078,1
0.15839698500339805,0.2951093802332778,0
0.9621880442970274,0.8886077676404912,0
0.0033975614511483343,0.5929338468743568,0
0.8185308814406944,0.8841457079624642,1
0.7776911596308876,0.5452489212023715,1
0.20236190729991244,0.029388531173493937,1
0.44055862111459887,0.5983719509948626,0
0.05614437534557337,0.42621083827220085,0
0.8073776646191022,0.12239812160467212,1
0.6045508771288961,0.7010640953634234,0
0.6982212514415107,0.5121071615570957,0
0.2769635548773398,0.99673641480453,1
0.5701839431712765,0.8893008670751213,0
0.26308742813751207,0.28917908315829655,1
0.7660033600944544,0.9255545419707905,1
0.6806128560486704,0.8712592568364961,0
0.01924582811603659,0.7392338042706456,0
0.8417627680965442,0.6691970142176652,1
0.1338032015523154,0.44702271820051287,1
0.5703096962915086,0.2096460130896528,0
0.4441533280469625,0.4879176435308036,0
0.6531428624315653,0.5634511351633585,1
0.9307926325712268,0.21647839340307373,1
0.8538133168043176,0.06266146060905564,1
0.8162784736209033,0.76327907782965,0
0.3605604146924377,0.6135153110773086,0
0.9162879240628717,0.48293039469195,1
0.9667122378119472,0.9139952302095069,1
0.9582840139196538,0.6259515389840623,1
0.5694503738301224,0.24815820829646096,1
0.35002502654748846,0.9078761755495717,0
0.5331888086543647,0.5420091847719711,1
0.7088186214971255,0.012718017323920527,0
0.30891600483777537,0.2384335629898512,1
0.7328418140890162,0.2748904438396984,1
0.7468703423149472,0.6338764933053319,1
0.751155772244324,0.5903734502370327,1
0.0038021503242925414,0.17411163772098615,0
0.3484218760868274,0.06880153601822292,0
0.7819831973268699,0.9709034034655152,1
0.42550893932910216,0.6994023804344577,1
0.4933685386665696,0.9070913160812212,0
0.05425954393380983,0.5473494337185445,1
0.46390361586626605,0.4883146606347225,1
0.659107940057978,0.45386806321661666,0
0.8855919932639604,0.6922079608315845,0
0.5662350765933626,0.8368262191764716,1
0.7654218550038345,0.06239132396125768,0
0.8439403370532472,0.5823058044973972,1
0.9696856161712379,0.7126855643487058,0
0.9828062919134214,0.933795170450331,0
0.3238857941884147,0.4681858539939707,1
0.1585439945119682,0.7258602810260852,0
0.921994675909,0.9344966835959619,0
0.9044855816331022,0.0690653877563665,1
0.12502282931802167,0.9001939997919821,0
0.3901221927884241,0.37340507317355787,1
0.24045493561180797,0.6134532258655476,0
0.4666207582871382,0.4707708908982301,0
0.2750155321539557,0.836488667806838,1
0.6806878088456818,0.8124391713432317,1
0.7711065493410503,0.32561135080428893,1
0.2271943507327976,0.42468712923743734,1
0.041549779089700256,0.6116621643438512,1
0.11513295332461293,0.416760939054869,0
0.6704251861971537,0.36616909574727863,0
0.15138139352101432,0.8092222469027811,0
0.309994391131618,0.15824836449873547,0
0.7064100645273751,0.7728943116563577,0
0.26335669076804236,0.6910498468369487,1
0.5293735459201756,0.06162862042389006,1
0.998390037400032,0.08196407015711005,1
0.5080683840028548,0.48748322473320793,1
0.21989524851855813,0.5867327993722644,1
0.7340651576056049,0.856728443766889,0
0.9475689969466128,0.9641669826316697,0
0.24022871274832236,0.98016348608552,1
0.2488595886049093,0.02205089751662792,1
0.024670809042943276,0.05901809779566547,1
0.9257926607738158,0.9587078261435552,1
0.4333208501670215,0.2731881175686288,0
0.40282087225511687,0.9441928663838344,1
0.3576671307910172,0.8385916769039897,0
0.9414406537463946,0.8353876905442412,1
0.9176250195480014,0.7920536927612876,1
0.4248598458642213,0.21701244021554789,1
0.04753448675103955,0.21453472707212673,1
0.23901922429543654,0.19636458555114555,1
0.04629526517368843,0.8509799212769311,0
0.8530638265458292,0.2589804323722559,1
0.6510187402577862,0.06261631751126118,0
0.41465508296655396,0.9456054271005554,0
0.8966127894468049,0.7965775345184989,0
0.07882863789324113,0.8733666745387916,1
0.8686575406053321,0.6251061161803062,0
0.04293549042081102,0.8837038352664258,1
0.2882606988911559,0.5963107931585256,0
0.098817211213867,0.406968014430799,1
0.8202308532299198,0.5357341459827041,0
0.27428270737311744,0.49998660204486034,0
0.8970438085251173,0.13920067070551656,1
0.279276793771588,0.6951348501183761,1
0.18171231975427227,0.5646400517561612,1
0.4343189797806941,0.9809173286403138,1
0.9532631690650308,0.4159355110386884,1
0.84376611044988,0.7987385499361086,0
0.1604091584426599,0.5309555424037933,0
0.7723464107320425,0.9581535411541818,1
0.8519123923902083,0.5597046505354198,0
0.7835338221954163,0.6149510803841336,0
0.07962356128715942,0.2326634371229952,1
0.06188369887127687,0.403457179750926,1
0.6381484502783672,0.9003624811706448,1
0.12415523723494104,0.6828387786138133,1
0.12817154537972464,0.581981025725365,0
0.2242957067728314,0.2966092526383475,1
0.26450688647753984,0.7098077647283985,0
0.4705397950688657,0.5139031060006355,0
0.4969098910879005,0.9083191973124043,1
0.7791635523668591,0.4538497012112137,1
0.5431158922513334,0.16414245691308849,1
0.8482926020568708,0.0010973383845540585,1
0.057011062188942696,0.6338483542227216,1
0.3653245385499214,0.743445671130887,1
0.5286224738024201,0.38841369908785217,0
0.12589711831674744,0.5470249899820273,1
