,A,y
127,0.207691831483,56
128,0.337486980956,75
129,0.769792632898,57
130,0.453477521693,45
131,0.0879224795924,96
132,0.137628313887,11
133,0.0313352370402,10
134,0.892179969728,73
135,0.314878304246,31
136,0.561546036725,28
137,0.729891444806,98
138,0.675034343526,83
139,0.554411541976,68
140,0.0250366300808,93
141,0.499351560118,3
142,0.718983856876,74
143,0.423813964247,19
144,0.868543961946,79
145,0.316228923045,75
146,0.902654055541,10
147,0.52783630998,38
148,0.189908782096,68
149,0.0535801071631,91
150,0.0934535103116,91
151,0.243790477027,31
152,0.0927037896805,64
153,0.0416526061138,50
154,0.398211908616,20
155,0.877303922947,75
156,0.450932934259,56
157,0.882955940881,40
158,0.691980210137,19
159,0.285209961016,68
160,0.950295757049,33
161,0.390076837809,38
162,0.7176505371,95
163,0.474767816201,43
164,0.782580066168,57
165,0.0890255358226,71
166,0.489144111179,60
167,0.186165307381,99
168,0.490967560654,73
169,0.750668784844,62
170,0.0792431685965,46
171,0.50217673517,48
172,0.170707966119,2
173,0.785676288406,2
174,0.490902522263,47
175,0.0197937492568,27
176,0.639326978857,40
177,0.527274697288,10
178,0.915125452507,89
179,0.527110559236,22
180,0.785652507268,56
181,0.399858286898,67
182,0.565602824524,22
183,0.459935675233,38
184,0.366816601705,32
185,0.0415103199282,37
186,0.976255347918,89
187,0.578043062171,42
188,0.680304075824,13
189,0.150696017811,24
190,0.0341164696751,57
191,0.753362450347,7
192,0.234298649844,14
193,0.707550496403,88
194,0.0791768635297,15
195,0.32843080826,28
196,0.514362512032,24
197,0.933272528379,38
198,0.497761000407,15
199,0.704364498507,48
200,0.595569604238,71
201,0.617970863432,64
202,0.539935076017,46
203,0.924933515483,55
204,0.114353357557,70
205,0.0298424224455,36
206,0.420781480769,64
207,0.15644456571,39
208,0.286347478534,92
209,0.704739733352,80
210,0.843236645757,27
211,0.612393556044,57
212,0.585659264323,69
213,0.664175313722,47
214,0.81119070397,91
215,0.488132173227,93
216,0.478053685547,3
218,0.401528400898,85
219,0.717584090462,34
220,0.769554551902,9
221,0.611875147682,87
222,0.717423844424,69
223,0.373589558661,18
224,0.958408766397,18
225,0.512368837599,51
226,0.591918962319,60
227,0.794182716477,19
228,0.944683120512,75
229,0.851992967099,63
230,0.158240131497,12
231,0.827381087191,34
232,0.320231175229,63
233,0.786735308235,71
234,0.891097856467,32
235,0.994036588928,62
236,0.131036537235,28
237,0.496812301101,3
238,0.858086398684,9
239,0.136316593869,30
240,0.365733054435,89
241,0.98931188526,60
242,0.102990621873,65
243,0.970583822532,54
244,0.407734554693,51
245,0.170755236783,95
246,0.376774358982,95
247,0.0851876289982,42
248,0.865156738165,72
249,0.22133680227,35
250,0.150539720295,1
251,0.270803160152,66
252,0.744797570335,87
253,0.33223228152,79
254,0.559688922688,77
255,0.714672802367,63
256,0.113650030421,73
257,0.480767346357,44
258,0.770142912747,82
259,0.186385685558,54
260,0.14262065713,48
261,0.733074308251,6
262,0.268521572102,3
263,0.499105127189,75
264,0.623253723631,65
265,0.559348572855,54
266,0.0290120538136,55
267,0.524392542675,37
268,0.0841125399023,92
269,0.943254113467,10
270,0.070150709558,43
271,0.662788336493,80
272,0.368417171482,68
273,0.132797961268,36
274,0.318484854944,59
275,0.673001333269,15
276,0.175675676411,39
277,0.54290224271,22
278,0.386496912594,31
279,0.932161449916,10
280,0.713393041852,1
281,0.6514550037,84
282,0.737265369317,57
283,0.0886486414756,25
284,0.321587637586,61
285,0.863031817428,36
286,0.824279805366,39
287,0.0646536159104,24
288,0.852221267408,71
289,0.802350161732,55
290,0.198986399015,14
291,0.973306382093,43
292,0.963774895735,56
293,0.575518863398,79
294,0.918924717967,46
295,0.337509154281,50
296,0.828278119798,80
297,0.269494161503,16
298,0.874432198269,4
299,0.371892926213,7
300,0.498187751464,29
301,0.276710570381,86
302,0.686479842176,26
303,0.428375386853,70
304,0.531192846248,26
305,0.7118083549,44
306,0.798108233426,22
307,0.891468557684,19
308,0.451497161793,32
309,0.520356294743,39
310,0.612678768397,32
311,0.13399951805,53
312,0.0742881357818,22
313,0.815667401823,65
314,0.86346278876,5
315,0.441598599087,94
316,0.904361647913,93
317,0.769733896171,80
318,0.958377189719,58
319,0.621478605191,25
320,0.922649855165,74
321,0.0642203049184,19
322,0.000986405760004,35
323,0.633122132942,96
324,0.156551833417,43
325,0.598777570566,8
326,0.777029855389,98
327,0.288291105002,7
328,0.659601941668,6
329,0.464366023489,94
330,0.471001012066,73
331,0.0950555594764,86
332,0.859390817619,45
333,0.210614215922,76
334,0.408227880853,52
335,0.21843943438,55
336,0.0622098525621,27
337,0.698282209686,88
338,0.226793601905,59
339,0.969723170902,49
340,0.482909964485,23
341,0.205619530981,27
342,0.479864666021,75
343,0.161042522121,51
344,0.394183023403,40
345,0.855901519444,84
346,0.168737993616,39
347,0.818985843619,69
348,0.843515739083,88
349,0.487420175378,45
350,0.849451308756,75
351,0.726214879668,53
352,0.269659398354,92
353,0.650236473604,19
354,0.281043678791,1
355,0.267202329028,25
356,0.931555103536,57
357,0.568827407106,48
358,0.177322235146,13
359,0.505135268431,56
360,0.550196381898,78
361,0.763090115528,51
362,0.0835677869292,26
363,0.819740914549,54
364,0.185748189741,81
365,0.765263671999,86
366,0.260422153875,4
367,0.00932279358941,5
368,0.99251983793,59
370,0.590341061812,75
371,0.5047664202,89
372,0.174991567703,13
373,0.01047000928,32
374,0.0764644813322,12
375,0.719634875987,45
376,0.558390285973,8
377,0.116209357081,50
378,0.180102250297,78
379,0.654911492715,2
380,0.697661724256,63
381,0.774592182907,29
382,0.923692045431,44
383,0.949198122241,91
384,0.606928070164,95
385,0.719382735028,95
386,0.72098665832,7
387,0.681011572017,22
388,0.026706808756,31
389,0.0856615792548,57
390,0.238416907021,79
391,0.442602084222,35
392,0.256212410385,24
393,0.37197845652,38
394,0.028776024801,77
395,0.200246961291,19
396,0.970059534378,57
397,0.160382090619,98
398,0.544977124058,62
399,0.266715395671,99
400,0.544410320824,92
401,0.697955685062,45
402,0.874265203466,75
403,0.0845627353118,37
404,0.71190869089,74
405,0.260108285771,59
407,0.462961134862,90
408,0.362518980776,16
409,0.295623636615,68
410,0.313054982352,64
411,0.743996252312,57
412,0.939278147055,64
413,0.950739063815,82
414,0.642387497918,78
415,0.863242494905,34
416,0.11370849922,41
417,0.212283959963,72
418,0.542022949196,33
419,0.360573319432,46
420,0.551522409999,70
421,0.354444189286,42
422,0.673746635911,67
423,0.708880746088,62
424,0.636449651163,22
425,0.484485919695,53
426,0.608538998214,86
427,0.611439892542,58
428,0.509397607863,66
429,0.28665412529,36
430,0.0197097903955,49
431,0.753593205175,9
432,0.427342490955,44
433,0.285321773904,83
434,0.586712535174,88
435,0.734920352704,83
436,0.502336546291,39
437,0.220242657365,88
438,0.444747133702,33
439,0.875685827514,24
440,0.0333252816493,1
441,0.0292120167749,34
442,0.523789617976,4
443,0.0257569157149,9
444,0.350503845882,58
445,0.814745692801,13
446,0.567064500414,89
447,0.0641589534379,12
448,0.170667718236,83
449,0.0747264271401,18
450,0.310739465787,89
451,0.0635969987128,88
452,0.927791063186,16
453,0.630281861365,35
454,0.92482029251,21
455,0.798415081032,21
456,0.333798265678,75
457,0.184217607231,75
458,0.443193193549,52
459,0.332947404689,42
460,0.0139462875365,22
461,0.366451397545,69
462,0.612991835449,52
463,0.415710450992,81
464,0.05494161151,8
465,0.46805517657,69
466,0.627672068157,1
467,0.710173487758,49
468,0.48996676983,83
469,0.450914235037,64
470,0.707290475437,40
471,0.435907404434,6
472,0.891423745681,7
473,0.876738788619,91
474,0.00850271490584,22
475,0.194645434651,28
476,0.134080162024,21
477,0.000928614688624,16
478,0.766308930558,17
479,0.991356476788,16
480,0.355545736407,79
481,0.634463220169,4
482,0.35254262012,92
483,0.351500743378,88
484,0.0635429285616,46
485,0.572443083824,58
486,0.859642532804,39
487,0.322996657951,63
488,0.661040212114,41
489,0.853759850813,76
490,0.89763254884,97
491,0.539183115936,61
492,0.273416068938,19
493,0.436420852799,37
494,0.138738958282,99
495,0.0210427727424,34
496,0.460743954781,85
497,0.287863340087,38
498,0.638535276617,65
499,0.17068259599,63
500,0.845927156726,14
501,0.143488930557,71
502,0.852211392149,21
503,0.71648488313,49
504,0.455410146893,61
505,0.493434166792,42
506,0.421702508065,9
507,0.291275546924,48
508,0.811562531933,31
509,0.521643897598,21
510,0.127970576774,98
512,0.0520614008942,59
513,0.278692492842,85
514,0.77445066196,69
515,0.546911134248,68
516,0.0491375858406,6
517,0.393803739568,55
519,0.591874253673,14
520,0.975340965477,31
521,0.634373981974,5
522,0.130979656723,36
523,0.247960997727,5
524,0.421641359141,8
525,0.720349350097,99
526,0.86489660166,78
527,0.820752392827,39
528,0.85568184312,13
529,0.580599668497,87
530,0.638710302885,30
531,0.326623594949,1
532,0.9488029659,84
533,0.970905777255,80
534,0.729844852526,65
535,0.401236706709,71
536,0.117225049321,78
537,0.276487306227,11
538,0.575385054357,40
539,0.580091031478,20
540,0.534402237467,32
542,0.666885471392,23
543,0.668406800919,65
544,0.111510379918,24
545,0.310759904179,97
546,0.662368444826,84
547,0.843916842811,17
548,0.161130466209,85
549,0.897258824814,30
550,0.437358828072,33
551,0.468676071184,1
552,0.05916201468,73
553,0.516399722694,76
554,0.362410609824,34
555,0.942219077677,38
556,0.0356206547673,26
557,0.681552378079,52
558,0.67861007977,37
559,0.904809888231,54
560,0.824141572019,33
561,0.292227289129,37
562,0.330404091672,49
563,0.527781112828,39
564,0.0534510180644,37
565,0.394649457945,4
566,0.773465918546,76
567,0.841258738943,35
568,0.378758580652,14
569,0.327021507016,7
570,0.590339780036,20
571,0.747632726021,92
572,0.924659957662,28
573,0.536772676778,55
574,0.237947212123,65
575,0.494409377992,4
576,0.0218987540623,76
577,0.503795693833,79
578,0.225591792977,23
579,0.189534875905,15
580,0.263455859214,95
581,0.42817813334,11
582,0.882090234385,84
583,0.174944774893,50
584,0.448031236316,43
585,0.381550242481,43
586,0.0167397805274,57
587,0.462432425585,37
588,0.963821448734,33
589,0.15999867806,30
590,0.853995870893,31
591,0.917830587289,36
592,0.825186490858,61
593,0.155542042304,36
594,0.544466165801,52
595,0.351460355209,71
596,0.699407833722,53
597,0.969916212238,79
598,0.876946606867,4
599,0.234218781201,73
600,0.580503849963,93
601,0.633982093159,75
602,0.354104037991,72
603,0.846930766878,36
604,0.604650844109,78
605,0.152024618335,79
606,0.927608097007,64
607,0.765358870957,57
608,0.0755046077839,12
609,0.515983079944,36
610,0.214090610387,14
611,0.779718679477,18
612,0.553126767606,22
613,0.488090261069,69
614,0.831964351475,90
615,0.400180461256,6
616,0.013833327071,84
617,0.47285143079,23
618,0.821241690972,48
619,0.418205336169,94
620,0.545400428291,6
621,0.935960693164,62
622,0.418144889977,6
623,0.929569204923,74
624,0.631565621356,37
625,0.312044746484,38
626,0.424853182128,4
627,0.484791018783,24
628,0.312047845639,17
629,0.492509356292,79
630,0.704988041595,49
631,0.765729398067,63
632,0.281655039433,88
633,0.974450087196,8
634,0.846242873964,62
635,0.802672062805,19
636,0.0363379338416,12
637,0.663890515995,42
638,0.67990500777,27
639,0.122779744829,98
640,0.425557970248,19
641,0.323839784217,79
642,0.855570223184,20
643,0.930754266333,2
644,0.87589814584,2
645,0.328663191388,7
646,0.15731283052,19
647,0.289409892304,18
648,0.0300933618202,42
649,0.493585821124,23
650,0.664458835657,28
651,0.214605837602,31
652,0.810299131228,54
653,0.899797626234,21
654,0.776530318631,30
655,0.854119127012,5
656,0.476797516104,81
657,0.35817277094,26
658,0.356425135833,43
659,0.831509814848,87
660,0.569748003833,97
661,0.888799614061,27
662,0.0607127014991,41
663,0.50522668291,13
665,0.392732875037,11
666,0.971945963032,71
667,0.497045956691,29
668,0.159665608969,51
669,0.461362471288,16
670,0.00869651837625,93
671,0.707152834666,78
672,0.167795552697,93
673,0.132252000588,46
674,0.917014641695,24
675,0.59741545278,56
676,0.691593224501,96
677,0.24792071936,41
678,0.00421616112124,17
679,0.354541228302,61
680,0.146350401904,23
681,0.905097510005,96
682,0.689040988194,11
683,0.514772803802,6
684,0.524375462422,37
685,0.718914675193,95
686,0.438635118478,42
687,0.604693237099,41
688,0.021827003518,79
689,0.66547879477,89
690,0.459734028115,55
691,0.858763632918,85
692,0.761186556809,82
693,0.78904625464,7
694,0.639196683202,67
695,0.647909585645,79
696,0.866179147101,18
697,0.846932325487,91
698,0.686474299331,73
699,0.770119679638,1
700,0.923715362486,62
701,0.33648539608,26
702,0.832056554209,88
703,0.17051165099,69
704,0.775292579282,5
705,0.00544835534418,62
706,0.0357856694008,27
707,0.270434348378,87
708,0.427858756547,19
709,0.17407279634,1
710,0.936478602082,63
711,0.530501222595,49
712,0.585710796485,32
713,0.288523971784,99
714,0.784967109173,53
715,0.991641923538,11
716,0.9361914185,63
717,0.0230076634089,34
718,0.93449955948,38
719,0.992701342966,11
720,0.905255970832,18
721,0.594322092381,36
722,0.483188096683,51
723,0.568917884529,2
724,0.93984967543,95
725,0.142918520554,70
726,0.0603390749867,14
727,0.718717601557,88
728,0.283232762085,79
729,0.701763375032,92
730,0.059021423878,9
731,0.270114595918,61
732,0.143964593043,65
733,0.496685269964,25
734,0.895123182888,73
735,0.964351839919,83
736,0.131366304852,17
737,0.400885016475,42
738,0.284573680829,91
739,0.152527489215,97
740,0.220251125951,62
742,0.62846436052,30
743,0.944462277151,98
744,0.291296337714,93
745,0.291153585216,40
746,0.802423335289,90
747,0.751957111513,74
748,0.782697593673,64
749,0.566695977897,39
750,0.81778687225,42
751,0.0235641485712,22
752,0.081969323603,70
753,0.801160293733,29
754,0.243857454756,29
755,0.938976515632,69
756,0.347910835999,92
757,0.197720800862,77
758,0.794610715729,35
759,0.354407015194,79
760,0.12941280844,9
761,0.80488627763,50
762,0.343792677515,13
763,0.466228737093,77
764,0.968892616022,13
765,0.781936477954,23
766,0.580548809153,4
767,0.867686942632,88
768,0.553208421715,45
769,0.467078708819,65
770,0.813585716812,29
771,0.367547274454,14
772,0.481516093979,12
773,0.393252199993,65
774,0.911895186971,31
775,0.608718245437,58
776,0.901644956856,81
777,0.663715814305,41
778,0.889349443191,45
779,0.351858928151,13
780,0.274611938762,93
781,0.816027140846,5
782,0.72480008099,82
783,0.0572520855447,60
784,0.66573154361,29
785,0.0183479055485,46
786,0.0759802099511,87
787,0.616888724272,84
788,0.46975587477,37
789,0.797127061456,65
790,0.413996884767,64
791,0.152465322871,30
792,0.645045647349,71
793,0.151076751262,67
794,0.431395519795,67
795,0.995488772667,7
796,0.824658111074,1
797,0.854064084998,7
798,0.162623427407,92
799,0.75415773477,76
800,0.370800780326,82
801,0.112621047167,72
802,0.545838431446,90
803,0.897765188701,20
804,0.725830231845,12
805,0.0761258045668,17
806,0.164090123691,48
807,0.47094585688,92
808,0.809980858337,93
809,0.608769228914,55
810,0.757208057912,71
811,0.483184026057,4
812,0.623632501022,22
813,0.317542435974,86
814,0.814049952829,99
815,0.316514653521,12
816,0.297420320775,65
817,0.987779404546,38
818,0.108739727417,94
819,0.740450224218,16
820,0.871349354955,7
821,0.34410480696,76
822,0.119808433375,72
823,0.600883363519,15
824,0.712184270168,66
825,0.399198834034,8
826,0.849646273573,34
827,0.972715431796,33
828,0.216483266178,37
829,0.48531734239,68
830,0.510052697595,62
831,0.828463453444,50
832,0.0647034692646,28
833,0.317913263264,71
834,0.31957750859,82
835,0.342532592136,42
836,0.956290574229,76
837,0.682022833436,98
838,0.353505281507,26
839,0.73361695962,1
840,0.944301896647,35
841,0.937537021016,60
842,0.371895770858,49
843,0.506020530345,75
844,0.0739778939473,29
845,0.391151950873,72
846,0.787251708962,26
847,0.145319623755,11
848,0.502584777362,27
849,0.986476169141,85
850,0.488273300001,18
851,0.732168772531,17
852,0.0916936476497,30
853,0.892690392215,41
854,0.587569155826,24
855,0.827623085088,95
856,0.0158044747098,5
857,0.00653561974128,94
858,0.482428091262,90
859,0.74719655392,70
860,0.808723640679,36
861,0.959856855381,40
862,0.288690609782,60
863,0.187874150473,91
864,0.832840323733,36
865,0.639640683715,95
866,0.914894415223,71
867,0.922958176681,13
868,0.889152125912,47
869,0.505026147108,96
870,0.971344718162,63
871,0.46872110791,6
872,0.581018180999,80
873,0.412938940434,77
874,0.310804083783,67
875,0.654899902435,61
876,0.801564028493,52
877,0.315443377306,44
878,0.16499861873,21
879,0.938942609779,95
880,0.999860613306,29
881,0.515678288154,96
882,0.348610249706,31
883,0.733837027459,89
884,0.488782807939,28
885,0.724479641199,62
886,0.113712149149,97
887,0.432225579662,13
888,0.476068622942,55
889,0.0814515036964,78
890,0.863296354855,95
891,0.348492578602,64
892,0.908723515677,34
893,0.880899603554,92
894,0.705365782156,3
895,0.23632807306,84
896,0.873023822797,24
897,0.825074339407,80
898,0.0227958192898,6
899,0.226152937952,51
900,0.109049308293,87
901,0.00694817153669,90
902,0.837668822525,23
903,0.918482852748,9
904,0.592760637888,86
905,0.929183856712,7
906,0.804846737978,53
907,0.343674035468,77
908,0.344367191068,25
909,0.799312025837,87
910,0.566039906706,8
911,0.850691511495,21
912,0.631694350235,22
913,0.902117377876,3
914,0.394746867844,73
915,0.62233944859,49
916,0.968316339557,97
917,0.560794129251,15
918,0.301176524286,69
919,0.796112754558,11
920,0.372015589621,94
921,0.479262701723,81
922,0.921541698917,17
923,0.0754973776046,38
924,0.190075392665,28
925,0.735566424398,95
926,0.772801932283,58
927,0.254066114089,79
928,0.0707926929049,54
929,0.198924800372,63
930,0.573905974685,97
931,0.938180276953,82
932,0.815181558269,75
933,0.832815293728,20
934,0.459168668806,85
935,0.793990675528,70
936,0.833021028834,78
937,0.125221833274,74
938,0.994744305319,23
939,0.65815223202,74
940,0.790447534697,94
941,0.122149798819,57
942,0.592478595016,51
943,0.416860806127,51
944,0.27557611795,64
945,0.776470003912,76
946,0.171826809376,37
947,0.487077299393,33
948,0.269932363542,49
949,0.163367868072,68
950,0.873402134504,79
951,0.942089441913,7
952,0.764320934929,57
953,0.205385141452,81
954,0.79997368973,62
955,0.772805234238,31
957,0.104662748381,62
958,0.352234031611,7
959,0.216709130446,95
960,0.775491554609,30
961,0.552453000171,60
962,0.544324938756,34
963,0.23705315698,63
964,0.367362022047,30
965,0.931864930008,37
966,0.355103565802,44
967,0.562509315304,30
968,0.410444871065,3
969,0.969289630091,85
970,0.546314463194,82
971,0.665511494218,44
972,0.415987947365,28
973,0.104699822864,11
974,0.31021334767,76
975,0.95335093471,72
976,0.240229821707,67
977,0.68313443826,18
978,0.89618228694,36
979,0.325233159346,34
980,0.039522139821,46
981,0.803183123244,46
982,0.0379043810407,20
983,0.264347381129,38
984,0.788689334732,15
985,0.940421349474,23
986,0.257524106325,31
987,0.0209157195697,42
988,0.452471967337,55
989,0.276803638917,5
990,0.0563773014792,21
991,0.819048695444,9
992,0.141325171192,69
993,0.232536962006,91
994,0.40937471859,31
995,0.894920867184,88
996,0.178431040536,28
997,0.248994162731,50
998,0.392484893403,23
999,0.188272452841,52
1000,0.480775773157,92
1001,0.611381258637,46
1002,0.888960480749,23
1003,0.444339594943,25
1004,0.601309767844,40
1005,0.957946689325,73
1006,0.901148429249,27
1007,0.240648151901,24
1008,0.514896328535,8
1009,0.508339439635,34
1011,0.667552857008,96
1012,0.435551138797,89
1013,0.726942812783,36
1014,0.893087840607,33
1015,0.407237473987,20
1016,0.0113718308058,85
1017,0.947917592299,68
1018,0.386608086303,23
1019,0.372737776437,49
1020,0.689719829705,53
1021,0.341703050572,18
1022,0.294867480342,95
1023,0.668594511507,69
1024,0.232781393118,86
1025,0.958792878665,82
1026,0.518895376813,86
1027,0.644219078825,74
1028,0.256483240771,70
1029,0.27873045579,54
1030,0.213889189839,68
1031,0.0359114930169,86
1032,0.180378033367,16
1033,0.460216815245,37
1034,0.406567085996,12
1035,0.429210337579,15
1036,0.892051413035,16
1037,0.354395861217,70
1038,0.646083986908,67
1039,0.914560633528,82
1040,0.177489020598,97
1041,0.263877673503,34
1042,0.817948053302,25
1043,0.604017945019,28
1044,0.428631310147,68
1045,0.672596317247,2
1046,0.228336553745,52
1047,0.423568694116,62
1048,0.367265093856,48
1049,0.29790942141,14
1050,0.829711857188,78
1051,0.367362871684,69
1052,0.0978726771238,41
1053,0.0759564932146,85
1054,0.928729048539,16
1055,0.773263910436,34
1056,0.806074114892,66
1057,0.483928722255,49
1058,0.97342811794,5
1059,0.290100080332,22
1060,0.940350688578,6
1061,0.293177668202,23
1062,0.396496112789,81
1063,0.676581245622,35
1064,0.15288389807,16
1065,0.759951507874,85
1066,0.5038355551,2
1067,0.923370093048,12
1068,0.336442675157,10
1069,0.777381044349,9
1070,0.436280650034,10
1071,0.0956932949854,31
1072,0.223073305874,16
1073,0.0485471451145,28
1074,0.938369514002,76
1075,0.522343838607,95
1076,0.804446432234,71
1077,0.923982534166,45
1078,0.2709867647,15
1079,0.792685615645,99
1080,0.579966282485,34
1081,0.969748322042,68
1082,0.651749397574,43
1083,0.281610630571,78
1084,0.941129043109,32
1085,0.831402869949,44
1086,0.857293539496,33
1087,0.923582940272,16
1088,0.0299344385494,5
1089,0.0734318156588,60
1090,0.501983835604,58
1091,0.964085918128,34
1092,0.887881542484,43
1093,0.558821081909,16
1094,0.629960644511,20
1095,0.35913618134,90
1096,0.512944132869,7
1097,0.327474986246,93
1098,0.536574648521,71
1099,0.846635527539,83
1100,0.137877975906,66
1101,0.629895614192,2
1102,0.633556162828,11
1103,0.94057531799,17
1104,0.112807260716,18
1105,0.493130430068,6
1106,0.165264639939,31
1107,0.52856189073,89
1108,0.61278919861,36
1109,0.590565638362,94
1110,0.431624402335,61
1111,0.729878010977,77
1112,0.479386568524,51
1113,0.990934256381,48
1114,0.175395324516,17
1115,0.302075993127,48
1116,0.824247983915,48
1117,0.974452481808,38
1118,0.935984981029,70
1119,0.912523150371,31
1120,0.0693641752276,73
1121,0.898163804544,63
1122,0.419968684062,95
1123,0.733174249391,83
1124,0.516661277267,76
1125,0.114308123678,71
1126,0.285103086139,8
1127,0.0400367233061,69
1128,0.621190658886,47
1129,0.556935011754,26
1130,0.835795190839,48
1131,0.910808691039,30
1132,0.662456036032,34
1133,0.933373398184,9
1134,0.687320392038,94
1135,0.123586085787,36
1136,0.0579644242019,10
1137,0.167359468246,85
1138,0.444145684822,45
1139,0.0943431390681,34
1140,0.918814595154,28
1141,0.859592372463,89
1142,0.21729318591,61
1143,0.451431977446,15
1144,0.338211532534,24
1145,0.759116276538,82
1146,0.365687211762,1
1147,0.220902253053,60
1148,0.0159118860987,35
1149,0.00171950963079,4
1150,0.640568879677,83
1151,0.318107223654,40
1152,0.88319539908,79
1153,0.304176874022,5
1154,0.788028122562,21
1155,0.94112275515,89
1156,0.752321163701,64
1157,0.883728983776,81
1158,0.69363474252,86
1159,0.427697818733,7
1160,0.504308597788,50
1161,0.869554844892,51
1162,0.0878854374014,19
1163,0.221174027734,46
1164,0.844461680586,93
1165,0.159511221304,61
1166,0.965718541977,63
1167,0.523009516473,42
1168,0.0455417452854,86
1169,0.483499666521,56
1170,0.398617018622,80
1171,0.923471655419,55
1172,0.346403556657,29
1173,0.269484109007,11
1174,0.852153553096,11
1175,0.24125430427,5
1176,0.965087395612,51
1177,0.751128129185,52
1178,0.890407821132,67
1179,0.700253436918,2
1180,0.134022362346,5
1181,0.21916958232,19
1182,0.588523395215,39
1183,0.872635420404,54
1184,0.865455733906,91
1185,0.103753535741,31
1186,0.731619852112,80
1187,0.147483907532,12
1188,0.00410126201648,43
1189,0.500161049475,18
1190,0.199140972806,61
1191,0.955079021803,4
1192,0.0808331852949,69
1193,0.926792223917,70
1194,0.974726638559,8
1195,0.277618435774,23
1196,0.712741713568,7
1197,0.936234101369,31
1198,0.404701022535,88
1199,0.913402805454,96
1200,0.643914008334,89
1201,0.236293338044,48
1202,0.795501941473,39
1203,0.989700256409,21
1204,0.84645357673,1
1205,0.0706239192941,67
1206,0.186267607666,55
1207,0.108131489433,28
1208,0.200448390723,9
1209,0.901000359528,86
1211,0.801205828869,95
1212,0.691605987402,9
1213,0.760408650056,34
1214,0.611143878291,5
1215,0.294151209465,21
1216,0.111273421769,31
1217,0.912762038953,77
1218,0.758352832486,22
1219,0.357970797949,93
1220,0.184464350919,69
1221,0.650391147799,27
1222,0.779814185108,38
1223,0.521465090093,13
1224,0.0678435252142,34
1225,0.735907017985,59
1226,0.511077330981,10
1227,0.556602347674,9
1228,0.661940148544,19
1229,0.0303330686396,50
1230,0.710203322971,73
1231,0.671446558816,83
1232,0.251381999731,56
1233,0.243915065614,46
1234,0.495039613465,64
1235,0.986889465561,36
1236,0.792682683138,27
1237,0.953752796219,81
1238,0.75692256041,7
1239,0.333968667244,80
1240,0.639111086191,92
1241,0.852447850201,34
1242,0.858255789797,10
1243,0.591924880771,9
1244,0.460316179491,9
1245,0.331593966152,85
1246,0.743519265446,11
1247,0.131450938535,60
1248,0.372581654989,38
1249,0.244254300694,12
